because they needed money for other programs they deemed more important.	To_Save_Money	Miscellaneous	
because they needed money for other areas and decided it was expendable	To_Save_Money	Miscellaneous	
because it had the least amount of women in them and it saved money.	To_Save_Money	Miscellaneous	
because they did not played well in the match.	Miscellaneous		
because they did not performed well.	Miscellaneous		
because it was biased against women	Miscellaneous		
because nobody cares about these sports.	Miscellaneous		
because the general public would be less likely to support women who tried to fight against the decision.	Miscellaneous		
because they didn't take a woman's perspective.	Miscellaneous		
because they thought women's teams were expendable	Miscellaneous		
because they were short of funds now that college administrators expect a millionaire's salary.	Miscellaneous	Lack_of_funds	
because they needed to reduce sports programs.	Miscellaneous		
because The judge ordered the teams, which were cut because of budget concerns, reinstated after finding Eastern was out of compliance with Title IX	Miscellaneous		
because cuts showed the school was not making enough effort to give women equal access to sports	Miscellaneous		
because BUT	Miscellaneous		
because they were sued for violating Title IX.	Miscellaneous		
because they ere sued and forced to keep them open.	Miscellaneous		
because The judge ordered the teams, which were cut because of budget concerns, reinstated after finding Eastern was out of compliance with Title IX,	Miscellaneous		
because they do not prioritize women the same way that they do men.	Miscellaneous		
because the program was already receiving low funding.	Miscellaneous		
because they had spent too much money on student athletics.	Miscellaneous		
because of budget cuts and too much money being spent on other sports.	Miscellaneous		
because they violated Title IX.	Miscellaneous		
because MY FRIENDS	Miscellaneous		
because of a lack of funding and chose it as an easy option.	Miscellaneous	Lack_of_funds	
because they lacked funds and thought these sports were not as popular.	Miscellaneous	Lack_of_funds	
because they over-allocated their budget.	Overspending		
because the school anticipated going $4.5 million over budget.	Overspending		
because they had millions of dollars beyond what they had budgeted.	Overspending		
because the school was over budget and they chose to cut the most out of women's sports.	Overspending		
because they were about to be over budget and chose those programs to cut.	Overspending		
because they were over budget and had to cut various sports teams.	Overspending		
because they are out of budget is not budget so they have to cut down	Overspending		
because they were overbudget and cut several sports programs.	Overspending		
because the school expected t spend over $4.5 million over the budget.	Overspending		
because it faced a budget shortfall of least $4.5 million in 2018.	Overspending		
because the university budget was facing a budget deficit of 4.5 million dollars and was cutting some programs.	Overspending		
because they were going to be well over their annual budget and cuts needed to be made in several sports.	Overspending		
because they had gone way over their budget and figured cutting the sports programs out would help them	Overspending		
because they had to make up for budget deficits.	Overspending		
because the University was $4.5 million over budget and needed to make cuts.	Overspending		
because they were over budget and needed to make cuts somewhere.	Overspending		
because they needed to make cuts because they were over budget.	Overspending		
because the had a budget shortfall and wanted to make up the money this way.	Overspending		
because they went over their budget and cut sports to make up the deficit.	Overspending		
because their budget was short approximately 4.5 million.	Overspending		
because of a budget shortfall of $4.5 million.	Overspending		
because of costs to the university.	Overspending		
because they were 4.5 million over budget.	Overspending		
because it was in financial trouble and was over-budget so it cut back multiple sports programs.	Overspending	Fin_Trouble	
because they were in financial trouble, the school expected to spend at least $4.5 million more than the budget allowed.	Overspending	Fin_Trouble	
because they were in financial trouble and expected to spend at least $4.5 million more than the budget allowed.	Overspending	Fin_Trouble	
because the university was in financial trouble by expecting to spend at least $4.5 million more than the budget allowed.	Overspending	Fin_Trouble	
because of financial trouble as they would be going over budget by a large sum of money.	Overspending	Fin_Trouble	
becausethe school was in a budget crisis where the outflow of cash was greater than the inflow.	Overspending	Fin_Trouble	
because the school was in financial trouble due to budget deficit	Overspending	Fin_Trouble	
because they anticipated a budget shortfall and needed to cut costs.	Overspending	To_Save_Money	
because it was attempting to find solutions to expense and cost overruns.	Overspending	To_Save_Money	
because it was attempting to balance its budget, which was projected to have a $4.5 million deficit.	Overspending	To_Save_Money	
because they expected to go over their budget by 4.5 million and they needed to save money somewhere.	Overspending	To_Save_Money	
because it was short $4.5 Million and needed to cut costs.	Overspending	To_Save_Money	
because they needed a way to save money to handle a budget shortfall.	Overspending	To_Save_Money	
because they were over budget and needed to reduce overall spending.	Overspending	To_Save_Money	
because they were projected to be millions of dollars over their budget and chose to end programs to compensate.	Overspending	To_Save_Money	
because it reduced both men's and women's sports programs to meet a large budget shortfall.	Overspending	To_Save_Money	
because the school was runing a defecit and needed to save money.	Overspending	To_Save_Money	
because of an effort to save money after going over their budget.	Overspending	To_Save_Money	
because they need to save money because they were 4.5 spending over their budget	Overspending	To_Save_Money	
because they struggled to balance their budget and needed to cut costs.	Overspending	To_Save_Money	
because they were in financial trouble and needed to save money and cutting these sports would save them stay within the budget which they were over by $4.5 million already.	Overspending	To_Save_Money	
because because they had a 4.5 million shortfall and they were trying to cut expenses from somewhere and sports was the inevitable choice after much careful and concise reviews were made.	Overspending	To_Save_Money	
It needed to save money given that it was overspending by at least $4.5 million	Overspending	To_Save_Money	Fin_Trouble
because they were in financial trouble and cut sports programs in an effort to save money.	To_Save_Money	Fin_Trouble	Miscellaneous
because they were 4.5 million over budget	Overspending		
because it was going way over budget.	Overspending		
because budget was short	Overspending		
because in effort to save on their school budget.	To_Save_Money		
because they needed to save money and in order to do that cut the school's sports' budget	To_Save_Money	Miscellaneous	
because of a $4.5 million dollar budget shortfall.	Overspending		
because the school was in severe debt.	Overspending		
because of budget concerns.	Fin_Trouble		
because it was going to overspend on its budget by $4.5 million.	Overspending		
because they were way over their budget.	Overspending		
because they were having significant budget issues as a University.	Overspending		
because they wanted to avoid financial trouble as the school is expected to $4.5 million than allocated budget.	Overspending		
because they spent more then 45 million dollars over budget	Overspending		
because it was cutting some sports programs to save money.	To_Save_Money		
because the school there is a budget cut and wanted to save money	To_Save_Money		
because the university budget was facing a shortfall of 4.5 million dollars.	Overspending		
because it couldn't afford to offer these programs any longer.	To_Save_Money		
because they needed to find ways to save money and meet their budget.	To_Save_Money		
because they needed to make up for a budget shortfall.	To_Save_Money		
because the school was in financial trouble and need it to cut some programs to save money.	To_Save_Money	Fin_Trouble	
because they wanted to save money	To_Save_Money		
because they were trying to make budget cuts.	To_Save_Money		
because their budget was overspent.	Overspending		
because of $4.5 million dollars in overspending that needed to be corrected somehow.	Overspending		
because they needed to cut about 4.5 million in spending.	Overspending		
because they were in serious financial troubles and had to make cuts	To_Save_Money	Fin_Trouble	
because they needed to reduce costs.	To_Save_Money		
because they were making efforts to save money to stay within their budget.	To_Save_Money		
because they were terribly over budget and needed to save money.	Overspending	To_Save_Money	
because it was in significant financial straits.	Fin_Trouble		
because they were over budget for that school year.	Overspending		
because the school had financial troubles and wanted to save money.	To_Save_Money	Fin_Trouble	
because they got ino financial trouble and they thought that would help them save money	To_Save_Money	Fin_Trouble	
because it was part of a larger cut to sports to meet their budget.	To_Save_Money		
because they had to find a way to save money because they were way over budget.	Overspending	To_Save_Money	
because it needed to make budget cuts as it was deeply in debt.	Overspending	To_Save_Money	
because they were facing financial difficulties.	Fin_Trouble		
because they had spent money over the allowed budget by 4.5 million.	Overspending		
because it felt the cuts were an avenue to save money with the least damage being caused.	To_Save_Money		
because they needed to cut 4.5 million from the budget.	To_Save_Money		
because they had a budget deficit.	Overspending		
because they were spending too much money.	Overspending		
because of budget cutt for over spending	Overspending		
because the school anticipated a 4.5 million dollar shortfall in their 2018 budget, and aimed to save costs.	Overspending	To_Save_Money	
because their spending was higher than anticipated.	Overspending		
because the school was attempting to save money.	To_Save_Money		
because the institution was attempting to save money.	To_Save_Money		
because they had budgeted more money than they had and needed to make cuts somewhere.	Overspending	To_Save_Money	
because they were budgeted to spend about 4.5 million dollars over budget.	Overspending		
because they were over-budgeted.	Overspending		
because of funding issues that would have caused them to spend more than they had.	Overspending		
because Chretien would have to choose between two of her passions--softball and aviation	Miscellaneous		
because it did not have enough funding to continue with some of its sport programs.	Lack_of_funds		
because teams would not continue in the fall.	Miscellaneous		
because The men's wrestling, men's swimming and diving, women's tennis, and women's softball teams would not continue in the	Miscellaneous		
because there were in financial trouble and have to cut the cost of certain departments.	To_Save_Money	Fin_Trouble	
because their budget was way more that their expenses and they had to cut some of their sports to get the budget down.	Overspending	To_Save_Money	
because they had to cut down on some of their expenses to save money.	To_Save_Money		
because the school was in financial trouble and had to cut costs.	To_Save_Money	Fin_Trouble	
because because in 2018 the school was in financial trouble so they were cut in an effort to save money.	To_Save_Money	Fin_Trouble	
because the school had to cut budgets because of overspending.	Overspending	To_Save_Money	
because they had to cut back on funds	To_Save_Money		
because it was cutting both men and women's athletic programs in order to save money in light of it's dire financial situation.	To_Save_Money	Fin_Trouble	
because the school was in deep financial trouble and cutting these teams along with 3 other teams was done to save some money.	To_Save_Money	Fin_Trouble	
because they were in financial trouble and were cutting the sports program, in an effort to save money.	To_Save_Money	Fin_Trouble	
because they demanding the university reverse its decision to cut the two sports.	Miscellaneous		
because the school encountered financial problem that caused it to go over its budget.	Overspending	Fin_Trouble	
because their estimated spending for 2018 exceeded their budget and they needed to cut costs.	Overspending	To_Save_Money	
because it would exceed its budget.	Overspending		
because it had exceeded its budget and needed to save money	Overspending	To_Save_Money	
because the school had exceeded it's budget and needed to save money.	Overspending	To_Save_Money	
because they had exceeded their budget by $4.5 million and cutting some sports helped bring the budget back into balance.	Overspending	To_Save_Money	
because they had exceeded their allotted budget and needed to reduce costs.	Overspending	To_Save_Money	
because the school expected to spend at least $4.5 million more than their budget allowance.	Overspending		
because the school was expected to spend $4.5 million over their budget and they wanted to save some money.	Overspending	To_Save_Money	
because the expected school expenses were more $4.5 Millon of the budget allocated.	Overspending		
because The school expected to spend at least $4.5 million more than the budget allowed	Overspending		
because they expected to spend $4.5 more than their annual budget allowed.	Overspending		
because the school is in financial trouble and expected to spend over $4 million more than its budget allowed.	Overspending	Fin_Trouble	
because they expected to spend at least $4.5 million more than the budget allowed and were trying to save money.	Overspending	To_Save_Money	
because they were expected to be grossly over budgeted.	Overspending		
because they expected to spend 4.5 million dollars more than their budget allowed and they were in financial trouble.	Overspending	Fin_Trouble	
because they were expected to be over budget in spending for 2018	Overspending		
because they were expected to spend more than the budget allowed.	Overspending		
because they expected to spend 4.5 million more than the budget allowed.	Overspending		
because the school was in financial trouble and was expected to spend at least $4.5 million more than the budget allowed.	Overspending	Fin_Trouble	
because the expected budget exceeded Eastern Michigan University's financial resources.	Overspending		
because the school expected to spend less on their budget to save money	To_Save_Money		
because The school expected to spend at least $4.5 million more than the budget allowed.	Overspending		
because they were expected to spend $4.5 million more than was allocated in the budget.	Overspending		
because they were expected to spend $4.5 million more than the budget allowed	Overspending		
because they were expected to spend $4.5 million more than the budget allowed.	Overspending		
because their expected spending was over budget.	Overspending		
because they expected to spend at least $4.5 million more than the budget allowed.	Overspending		
because the school was expected to overspend on their budget and needed to cut spending.	Overspending	To_Save_Money	
because the school was expected to spend $4.5 million over budget.	Overspending		
because the school was expected to spend $4.5 million which is more than the school's budget allowed.	Overspending		
because it was expected to exceed their budget by more than 4.5 million dollars.	Overspending		
because the schools as expected to spend over the allotted budget.	Overspending		
because they were expecting to exceed their schools allotted budget by over four million dollars.	Overspending		
because the school was expecting to be $4.5 million above their budget.	Overspending		
because the school was expecting to spend at least $4.5 million more than the budget allowed.	Overspending		
because in 2018, Eastern Michigan University was in financial trouble; the school was expecting to spend at least $4.5 million more than the budget allowed, so they made an effort to save	Overspending	To_Save_Money	
because it was experiencing financial trouble and the female population that played sports wasn't large.	Fin_Trouble	Miscellaneous	
because they were experiencing financial difficulties and were expecting to be over-budget.	Overspending	Fin_Trouble	
because the school was experiencing a financial hardship.	Fin_Trouble		
because the school was experiencing financial difficulties.	Fin_Trouble		
because the he explained that the cuts showed that the school was not making enough effort to give women equal access to sports.	Miscellaneous		Fin_Trouble
because-the institution face a budget shortfall of over 4 million dollars	Overspending		
because they faced a budget deficit of millions of dollars.	Overspending		
because they were facing a budget deficit across their athletic programs and chose them, along with several other men’s teams.	Overspending		
because of financial difficulties they were facing.	Fin_Trouble		
because they were facing a financial shortfall of $4.5mm	Overspending		
because they were facing a budget deficit.	Overspending		
because it was facing a budget shortfall.	Overspending		
because they were facing budgetary constraints.	Fin_Trouble		
because they were facing budgetary issues and they felt this was the best choice for the school overall.	Fin_Trouble		
because they were facing a budget shortfall.	Overspending		
because they were facing a dramatic budget shortfall.	Overspending		
because they had a $4.5 million shortfall and felt that this would help them to reduce the costs.	Overspending	To_Save_Money	
because they felt it would help reduce their cost and improve their budget outlook.	To_Save_Money		
because they felt their Title IX efforts sufficient and effect more men than women.	Miscellaneous		
because their were less women then men and they felt it was less of a loss to the males already being cut.	Miscellaneous		
because it had to find a way to save money.	To_Save_Money		
because they did not have enough money to fund the sports.	Lack_of_funds		
because of financial difficulty and possibly gender inequality.	Fin_Trouble	Miscellaneous	
because of getting in trouble	Miscellaneous		
because they were about to go over budget	Overspending		
because they were going to overspend by $4.5 million that year and needed to find way to save money.	Overspending	To_Save_Money	
because they were going to spend more than they had budgeted for the year.	Overspending		
because it was going to go over it's budget.	Overspending		
because they were going to spend $4.5 million over their budget and needed to cut costs somewhere, so they decided to cut from the sports department.	Overspending	To_Save_Money	
because the were going to have a shortfall between income and expenses.	Overspending		
because they were going through financial trouble.	Fin_Trouble		
because they were going to overspend by $4.5 million dollars.	Overspending		
because there was going to be a 4.5 million dollar shortfall in the annual budget.	Overspending		
because the school was in financial trouble and was going to be 4.5 million dollars over budget in 2018.	Overspending	Fin_Trouble	
because the school had financial troubles going over the budget.	Overspending	Fin_Trouble	
because they were going to have to spend 4.5 million over their budget.	Overspending		
because they were going to over budget in the upcoming year.	Overspending		
because they were going to be spending more money on sports than they had available.	Overspending		
because they were going to spend over their budget and needed to remove some spending that wasn't needed.	Overspending	To_Save_Money	
because they had gone over budget and chose to cut costs there.	Overspending	To_Save_Money	
because it had gone over its budget.	Overspending		
because the school had gone over budget.	Overspending		
because they were having financial trouble and in an effort to save money, they chose several sports programs to discontinue.	To_Save_Money	Fin_Trouble	
because they were having financial troubles.	Fin_Trouble		
because of having less funds to work with in this program.	Lack_of_funds		
because they were having financial difficulties in 2018 and needed to reduce expenses.	To_Save_Money	Fin_Trouble	
because they were having financial difficulties.	Fin_Trouble		
because the school was having financial problems.	Fin_Trouble		
because it was having financial problems.	Fin_Trouble		
because the university was having financial trouble.	Fin_Trouble		
because they were having financial problems.	Fin_Trouble		
because it was having issues with the sport budgets.	Fin_Trouble		
because they were having financial trouble.	Fin_Trouble		
because they were having financial difficulties and needed to save money.	Fin_Trouble		
because, it was having financial troubles.	Fin_Trouble		
because the school was having financial troubles.	Fin_Trouble		
because of having trouble with their budget.	Fin_Trouble		
because inserting reason.	Miscellaneous		
because interesting the sports	Miscellaneous		
because there was not enough funding to keep the programs going	Lack_of_funds		
because they lacked the finances to continue supporting the sport teams.	Lack_of_funds		
because they were lacking enough funds to support these activities.	Lack_of_funds		
because it was looking like the school was going to be millions over budget.	Overspending		
because they were looking at being massively over budget and this was a way to cut costs.	Overspending	To_Save_Money	
because they were looking to make budget cuts.	To_Save_Money		
because budget deficit made it hard to continue with many sports programs	Overspending		
because they were in financial trouble and therefore, made an effort to save money	To_Save_Money	Fin_Trouble	
because they had to make some budget cuts.	To_Save_Money		
because they had to make up for lack of funding.	Lack_of_funds		
because they were making efforts to cut their budget due to their expectations were already $4.5 million over budget.	Overspending	To_Save_Money	
because they were making an effort to save money.	To_Save_Money		
because they couldn't meet their budget.	Fin_Trouble		
because their budget had to be met.	Fin_Trouble		
becausethey needed to cut expenses	To_Save_Money		
because it needed to save $4.5m dollars.	To_Save_Money		
because the school was approximately 4.5 million dollars over budget and needed to save money.	Overspending	To_Save_Money	
because they needed to make some budget cuts.	To_Save_Money		
because they were over budget and needed to find ways to save money.	Overspending	To_Save_Money	
because they needed to save money as they were badly over budget.	Overspending	To_Save_Money	
because they needed to save money and those two sports were probably two of which that did not produce nearly enough cash, if any.	To_Save_Money	Miscellaneous	
because they needed to make cuts in spending.	To_Save_Money		
because they were already over budget and needed to reduce spending.	Overspending	To_Save_Money	
because they needed to reduce sports budgets to save on money for the school.	To_Save_Money		
because they needed to save money due to overbudgeting.	Overspending	To_Save_Money	
because they needed to reduce spending.	To_Save_Money		
because the school had a budget deficit of 4.5 million and needed to make cuts.	Overspending		
because the school was in financial trouble and needed to make cutbacks.	Fin_Trouble		
because they were in a financial crisis and needed to save money.	To_Save_Money	Fin_Trouble	
because they were over budget and needed to reduce programs to save costs.	Overspending	To_Save_Money	
because the university was in financial trouble and needed to find ways to save money.	To_Save_Money	Fin_Trouble	
because the school's budget was $4.5 million too high and they needed to cut spending.	Overspending	To_Save_Money	
because they needed to save money.	To_Save_Money		
because they needed to save money because they were over budget by 4.5 million.	Overspending	To_Save_Money	
because they needed to save money in the budget	To_Save_Money		
because it was in financial trouble, over-budget and needed to save money.	Overspending	To_Save_Money	
because it was $4.5 million over budget and needed to cut some programs.	Overspending		
because they were in financial trouble and needed to find a way to save money.	To_Save_Money	Fin_Trouble	
because the school was in financial trouble and needed to save money.	To_Save_Money	Fin_Trouble	
because they needed to makeup a $4.5 million deficit.	Overspending		
because they needed a way to save money.	To_Save_Money		
because they needed to save money	To_Save_Money		Fin_Trouble
because they were low on funding and needed to make cuts where they thought was best, likely to affect the least amount of people among the school populace.	Miscellaneous	Lack_of_funds	
because they were over budget and needed to reduce their expenses.	Overspending	To_Save_Money	
because the school was in financial trouble and needed to free up money.	To_Save_Money	Fin_Trouble	
because they needed to reduce their spending to stay within their budget.	To_Save_Money		
because they needed to cut expenses.	To_Save_Money		
because they needed to save money in order to stay within their budget.	To_Save_Money		
because the school was financial trouble and needed to lower its budget.	To_Save_Money	Fin_Trouble	
because, they needed to make cuts on their budget.	To_Save_Money		
because it was in financial trouble and needed to save money.	To_Save_Money	Fin_Trouble	
because they needed to save money because the school was over budget $4.5 million.	Overspending	To_Save_Money	
because they needed to make up for a budget deficit.	Overspending		
because they needed to cut costs and save money due to expecting to spend more than the budgets allowed.	Overspending	To_Save_Money	
because they were in financial trouble and needed to reduce their spending.	To_Save_Money	Fin_Trouble	
because it needed to save money.	To_Save_Money		
because it was over budget and needed to save money.	Overspending	To_Save_Money	
because they were in financial trouble and needed to save money.	To_Save_Money	Fin_Trouble	
because they needed to reduce the overall sports budget.	To_Save_Money		
because they were over budget and there needed to be budget cuts.	Overspending	To_Save_Money	
because the were in financial trouble and needed to make budgetary cuts.	To_Save_Money	Fin_Trouble	
because the school needed to save some money after going over their budget.	Overspending	To_Save_Money	
because it needed to reduce its spending.	To_Save_Money		
because they needed to cut costs.	To_Save_Money		
because the school needed to save money, as it was over budget for the year.	Overspending	To_Save_Money	
because they needed the reduce the spending in order not to go over budget	To_Save_Money		
because they were over-budget and were needing to find places to cut costs.	Overspending	To_Save_Money	
because they were operating over budget and needed to save money.	Overspending	To_Save_Money	
because it was overspending it’s budget and had to cut costs.	Overspending	To_Save_Money	
because they were overspending.	Overspending		
because they overspent 5.8 million	Overspending		
because their expenditure over-passed the budget	Overspending		
because they were $4.5 Million Dollars over the planned budget.	Overspending		
because less women played sports than men.	Miscellaneous		
because they projected to spend $4.5 million over their budget, and attempted to save money by reducing sports programs.	Overspending	To_Save_Money	
because it was projected to overspend its budget by about $4.5 million.	Overspending		
because they were projected to spend $4.5 million more than they were authorized to spend.	Overspending		
because they were projected to spend 4.5 million more than their budget	Overspending		
because it was projected to go over budget.	Overspending		
because they were projected to be 4.5 million dollars over budget the following year.	Overspending		
because their proposed budget saw them spending drastically more than they could afford to spend.	Overspending		
because they ran into budget issues after getting into financial trouble.	Fin_Trouble		
because to reduce spending due to a 4.5 mil over run.	Overspending	To_Save_Money	
because of a $4.5 million budget deficit, in an effort to reduce spending on non-academic programs.	Overspending	To_Save_Money	
because the school was in financial trouble and to reduce costs they cut having the two teams.	To_Save_Money	Fin_Trouble	
because of an effort to reduce spending.	To_Save_Money		
because of budget concerns relating to overspending the budget.	Overspending		
because they were running over their budget by a large amount.	Overspending		
because they were running a budget deficit.	Overspending		
because it was running out of money	Overspending		
because of efforts to save money.	To_Save_Money		
because in effort to save money	To_Save_Money		
because In an effort to save money, the school reduced its sports programs.	To_Save_Money		
because in order to save money.	To_Save_Money		
because they have to save money.	To_Save_Money		
because to save money.	To_Save_Money		
because in an effort to save money	To_Save_Money		
because of the need save money, due to being forecast to spend $4.5 million over their budget.	Overspending	To_Save_Money	
because to save money due to a budget shortage..	To_Save_Money	Lack_of_funds	
because to save money	To_Save_Money		
because he save money	To_Save_Money		
because it was in an effort to save money	To_Save_Money		
because it was effort to save money.	To_Save_Money		
because it was an effort to save money.	To_Save_Money		
because they need to save money.	To_Save_Money		
because they need to save money to meet their needs	To_Save_Money		
because it had financial problems and should save money	To_Save_Money	Fin_Trouble	
because the administrators saw it as a way to cut expenses.	To_Save_Money		
because they were in financial trouble in which their budget showed a 4.5 million dollar deficit.	Overspending	Fin_Trouble	
because they were on pace to spend more than their budget allowed which was $4.5 million in 2018.	Overspending		
because the school has spend more than 4.5 million .	Overspending		
because they were on track to spend $4.5 million dollars more than they had budgeted.	Overspending		
because it was spending over budget.	Overspending		
because the school was spending $4.5 million more than the budget allowed.	Overspending		
because the university was spending more than their budget allowed them to.	Overspending		
because they were spending 4.5 million more than the budget allowed them.	Overspending		
because they were spending over budget.	Overspending		
because they had spent more than expected.	Overspending		
because the school spent 4.5 million dollars over the budget.	Overspending		
because it spent more than its budget permitted.	Overspending		
because the university had spent at least 4.5 million more than what the budget allowed.	Overspending		
because the school spent more than the budget allowed	Overspending		
because they over spent their budget by 4.5 m and had no funds to fund cover tennis and softball	Overspending	Lack_of_funds	
because the school would have spent 4.5 million more than it's budget would allow.	Overspending		
because the school was struggling financially.	Fin_Trouble		
because there was not enough money in the budget to support these programs.	Lack_of_funds		
because of a lack of funding to support not only the womens teams, but also several mens sport teams in an effort to meet the academic budget, which is the true goal of a university.	Lack_of_funds		
because they didn't have the funds to support the team.	Lack_of_funds		
because they did not have enough budget to support these programs	Lack_of_funds		
because they were out money to take on the sports programes	Lack_of_funds		
because they were in financial trouble and thought that they could help save money in the budget by cutting some sports programs the college offered.	To_Save_Money	Fin_Trouble	
because they were in financial trouble and thought by reducing it's sports programs it would save money.	To_Save_Money	Fin_Trouble	
because they tried to save money.	To_Save_Money		
because the school was trying to save money and they were going over there budget of 4.5 million dollars.	Overspending	To_Save_Money	
because they were trying to save money.	To_Save_Money		
because they were over budget and trying to save money.	Overspending	To_Save_Money	
because it was trying to save money.	To_Save_Money		
because of budget issues and trying to save money.	To_Save_Money	Fin_Trouble	
because they were trying to save money and needed to make budget cuts to something, so they cut some of the sports.	To_Save_Money		
because they were in financial trouble and trying to cut cost.	To_Save_Money	Fin_Trouble	
because the school was trying to save money.	To_Save_Money		
because they were trying to save money because they knew they were going to be going over their yearly budget.	Overspending	To_Save_Money	
because it was trying to cut costs.	To_Save_Money		
because, allegedly, they were trying to save money for the school.	To_Save_Money		
because they were 4.5 million dollars over budget and trying to save money.	Overspending	To_Save_Money	
because they were trying to save money	To_Save_Money		
because they violated rules	Miscellaneous		
because they wanted to reduce costs.	To_Save_Money		
because wanted to save money	To_Save_Money		
because the school wanted to save money	To_Save_Money		
because they wanted to reduce their spending after realizing they would be very far over budget.	Overspending	To_Save_Money	
because it was in financial trouble and wanted to save money.	To_Save_Money	Fin_Trouble	
