Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.
Large amounts of meat consumption are harming the environment, but eliminating the meat industry completely would severely hurt the economy.
Large amounts of meat consumption are harming the environment, but it wouldn't be economical to reduce meat consumption because it might hurt the country's economy.
Large amounts of meat consumption are harming the environment, but many people still chose to continue eating meat despite knowing this.
Large amounts of meat consumption are harming the environment, but that is disputable.
Large amounts of meat consumption are harming the environment, but people called "flexitarians" are consuming meat in moderation so they still enjoy meat but cut down on consumption and negative environmental impact.
Large amounts of meat consumption are harming the environment, but reducing intake would harm the economy.
Large amounts of meat consumption are harming the environment, but people need the iron in meat to survive.
Large amounts of meat consumption are harming the environment, but its a essential part of our culture.
Large amounts of meat consumption are harming the environment, but meat is an essential part of the American culture and would be nearly impossible to give up entirely.
Large amounts of meat consumption are harming the environment, but reducing meat consumption considerably could damage an important domestic industry and damage the economy.
Large amounts of meat consumption are harming the environment, but for some Americans eliminating meat would be like giving up an essential part of our culture and traditions.
Large amounts of meat consumption are harming the environment, but it creates a thriving economic industry with lots of jobs.
Large amounts of meat consumption are harming the environment, but reducing meat consumption would damage an important industry, hurt the economy, and take away jobs.
Large amounts of meat consumption are harming the environment, but is needed in the daily life.
Large amounts of meat consumption are harming the environment, but it is also driving the economy. 
Large amounts of meat consumption are harming the environment, but is also employing thousands of people in the livestock and agricultural field. 
Large amounts of meat consumption are harming the environment, but eliminating them will mean loss of jobs, cultural identity and could hamper a thriving economy.
Large amounts of meat consumption are harming the environment, but if eaten in small amounts or moderation it is perfectly fine.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could help in regards to this.
Large amounts of meat consumption are harming the environment, but  the stated claim
Large amounts of meat consumption are harming the environment, but because the industry is so large and supports so many workers, any reduction of meat consumption could have negative effects on the economy through the loss of wages.
Large amounts of meat consumption are harming the environment, but if we all cut back on eating meat many jobs will be lost.
Large amounts of meat consumption are harming the environment, but  huge amounts of pollution also come from developing countries, which are increasing their use of automobiles and coal burning power plants.
Large amounts of meat consumption are harming the environment, but other countries are increasing their meat consumption, thereby increasing demand for meat.
Large amounts of meat consumption are harming the environment, but many meats are traditional to American food and are symbolic for holidays such as Thanksgiving.
Large amounts of meat consumption are harming the environment, but reducing consumption could hurt the economy and take away precious jobs.
Large amounts of meat consumption are harming the environment, but meat consumption, in moderation, is healthy for people's bodies.
Large amounts of meat consumption are harming the environment, but the meat industry is also a large part of the U.S. economy. 
Large amounts of meat consumption are harming the environment, but there's ways to cut down on this issue.
Large amounts of meat consumption are harming the environment, but the meat industry is a powerful world economy.
Large amounts of meat consumption are harming the environment, but eating meat is an essential part of a healthy diet if done in moderation. 
Large amounts of meat consumption are harming the environment, but a diet with at least occasional meat consumption is healthier than not ever eating meat.
Large amounts of meat consumption are harming the environment, but but an alternative is to eat meat on occasion and eat fish and plants more frequently. 
Large amounts of meat consumption are harming the environment, but eliminating meat from most American's diets will be living giving up an essential part of culture and traditions. 
Large amounts of meat consumption are harming the environment, but reducing meat consumption would destroy an important US industry. 
Large amounts of meat consumption are harming the environment, but  a logical alternative would be to engineer more environmentally friendly ways to produce meat. 
Large amounts of meat consumption are harming the environment, but meat industry is thriving and giving jobs to many people.
Large amounts of meat consumption are harming the environment, but reducing meat consumption hurt the economy and take away jobs.
Large amounts of meat consumption are harming the environment, but more countries are integrating meat into their daily diets.
Large amounts of meat consumption are harming the environment, but  many people will not give up meat consumption for cultural reasons.
Large amounts of meat consumption are harming the environment, but the economy is doing quite well in this sector.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage the economy and take away jobs.
Large amounts of meat consumption are harming the environment, but meat is a staple around many U.S. holidays and traditions.
Large amounts of meat consumption are harming the environment, but cutting back consumption would hurt the economy.
Large amounts of meat consumption are harming the environment, but continuing to eat meat less often could help change the current level of pollution and waste. 
Large amounts of meat consumption are harming the environment, but increased the economic industry.
Large amounts of meat consumption are harming the environment, but the meat industry helps the economy and provides jobs for people.
Large amounts of meat consumption are harming the environment, but it creates a thriving industry.
Large amounts of meat consumption are harming the environment, but due to exports, the meat industry is prospering and creating many new jobs.
Large amounts of meat consumption are harming the environment, but Americans are unlikely to change their habits due to the integration of meat into American culture.
Large amounts of meat consumption are harming the environment, but Americans are used to having it in their diets.
Large amounts of meat consumption are harming the environment, but reducing consumption could hurt a very important domestic industry.
Large amounts of meat consumption are harming the environment, but refusing meat consumption could hurt a major industry to the American economy and therefor jobs could be lost.
Large amounts of meat consumption are harming the environment, but more meat is being brought outside of the US as there is a large presence of it being made and consumed in the United States. 
Large amounts of meat consumption are harming the environment, but  meat has become such a normal role in our lives many people would not be willing to give that up.
Large amounts of meat consumption are harming the environment, but dhdhshshsbsbsbs
Large amounts of meat consumption are harming the environment, but other areas of resource use account for 80% of greenhouse gas emission.
Large amounts of meat consumption are harming the environment, but the meat industry is thriving and provides many jobs. 
Large amounts of meat consumption are harming the environment, but to decrease such a thriving business would hurt the economy.
Large amounts of meat consumption are harming the environment, but everyone is eating it.
Large amounts of meat consumption are harming the environment, but it would hurt our culture to stop eating meat.
Large amounts of meat consumption are harming the environment, but  are icon of holidays in America such as eating hot dogs and Hamburgers on the fourth of July.
Large amounts of meat consumption are harming the environment, but the  meat industry is thriving.
Large amounts of meat consumption are harming the environment, but if people cut back we can help the environment while still eating meat.
Large amounts of meat consumption are harming the environment, but meat consumption not only provides the physical sustenance we need, but has long since been a large part of our culture. 
Large amounts of meat consumption are harming the environment, but it would damage our economy to make a change.
Large amounts of meat consumption are harming the environment, but meat is a large economic beneficiary. 
Large amounts of meat consumption are harming the environment, but meat consumption is an important & natural part of human diets worldwide.
Large amounts of meat consumption are harming the environment, but its also a healthy and responsible choice 
Large amounts of meat consumption are harming the environment, but it is important to the American economy.
Large amounts of meat consumption are harming the environment, but the meat industry is thriving being that most of the beef is eaten by Americans and the meat exports to other countries have increased.
Large amounts of meat consumption are harming the environment, but meat consumption continues to rise.
Large amounts of meat consumption are harming the environment, but eating meat in moderation can be a healthy option.
Large amounts of meat consumption are harming the environment, but taking meat away could be bad for the economy and cut a large number of jobs.
Large amounts of meat consumption are harming the environment, but provided jobs.
Large amounts of meat consumption are harming the environment, but if people consumed less, it can negatively affect jobs and the economy. 
Large amounts of meat consumption are harming the environment, but it is helping our economy.
Large amounts of meat consumption are harming the environment, but the American tradition of eating meat is hurting the earth.
Large amounts of meat consumption are harming the environment, but exports are increasing as more countries are integrating meat into their diet
Large amounts of meat consumption are harming the environment, but many people view meat as an essential part of their diet, and it is an important and profitable industry in America.
Large amounts of meat consumption are harming the environment, but neat has become a lucrative export.
Large amounts of meat consumption are harming the environment, but can be eaten in moderation. 
Large amounts of meat consumption are harming the environment, but are creating jobs.
Large amounts of meat consumption are harming the environment, but giving up meat could take away people's jobs.
Large amounts of meat consumption are harming the environment, but It would hurt the economy if people stopped eating meat altogether.
Large amounts of meat consumption are harming the environment, but loosing some of this industry could hurt economies and loose jobs.  
Large amounts of meat consumption are harming the environment, but it also increases jobs all over the country, benefiting many Americans and bringing in income. 
Large amounts of meat consumption are harming the environment, but reducing meat production will hurt us economically because it is one of the major American domestic industries.
Large amounts of meat consumption are harming the environment, but it is an important domestic industry and provides jobs to many people.
Large amounts of meat consumption are harming the environment, but exports are also increasing as more countries integrate meat into their daily diets making meat a thriving industry. 
Large amounts of meat consumption are harming the environment, but meat production is good for the economy and is an integral part of many people's lifestyle. 
Large amounts of meat consumption are harming the environment, but flexitarians are people who are trying to reduce this harm by only eating meat occasionally with a primarily vegetarian diet. 
Large amounts of meat consumption are harming the environment, but some people are vegetarians and only eat meat occasionally.
Large amounts of meat consumption are harming the environment, but eliminating meat entirely would cripple the meat industry, making people lose jobs.
Large amounts of meat consumption are harming the environment, but  also helping the economy because meat is a large export as more countries become Americanized. 
Large amounts of meat consumption are harming the environment, but reducing meat consumption could take away jobs.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could harm a thriving meat industry.
Large amounts of meat consumption are harming the environment, but some people try to have a stricter diet with eating meat.
Large amounts of meat consumption are harming the environment, but protein is good for the body.
Large amounts of meat consumption are harming the environment, but the meat industry is thriving and growing, even internationally. 
Large amounts of meat consumption are harming the environment, but  If people cut back thatvwouod help.
Large amounts of meat consumption are harming the environment, but it may be an essential process in order to keep our economy thriving.
Large amounts of meat consumption are harming the environment, but reducing meat consumption can take away jobs and hurt the economy.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could harm the industry and remove jobs and hurt the economy.
Large amounts of meat consumption are harming the environment, but it is a booming industry both domestically and internationally.
Large amounts of meat consumption are harming the environment, but the meat industry also creates precious jobs as more meat is exported, boosting the economy.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could hurt the economy and jobs since meat exportation is such a big part of the economy.
Large amounts of meat consumption are harming the environment, but the beef industry is thriving and without it, many people would lose their jobs.
Large amounts of meat consumption are harming the environment, but eating some isn't too bad
Large amounts of meat consumption are harming the environment, but eliminating meat production would create an employment crisis in this country.
Large amounts of meat consumption are harming the environment, but the industry is thriving due to increased exports and new jobs. 
Large amounts of meat consumption are harming the environment, but if people were to lower their consumption of meat it will affect economy by taking away jobs of people who work on raising animals and meat transportation jobs
Large amounts of meat consumption are harming the environment, but the meat industry creates a lot of jobs for Americans.
Large amounts of meat consumption are harming the environment, but eating meat is part of our traditions.
Large amounts of meat consumption are harming the environment, but It is a booming economy furnishing many jobs.
Large amounts of meat consumption are harming the environment, but the demand is increasing due to increased levels of consumption outside the United States.
Large amounts of meat consumption are harming the environment, but the increased consumption is helping that segment of the economy grow which is good for wages and employees in that sector.
Large amounts of meat consumption are harming the environment, but eliminating meat would be like giving up an essential  part of our culture and traditions. 
Large amounts of meat consumption are harming the environment, but it is helping the economy because of exports to other countries.
Large amounts of meat consumption are harming the environment, but the demand for it continues to rise, meaning that any limits on meat production could have negative implications for economies home and abroad.
Large amounts of meat consumption are harming the environment, but eating meat is an American tradition that would be difficult to change and also would cost many much needed jobs.
Large amounts of meat consumption are harming the environment, but eliminating the meat industry would eliminate jobs and negatively affect the economy.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could take away jobs and hurt the economy.
Large amounts of meat consumption are harming the environment, but it is a thriving industry and a stable part of the american diet
Large amounts of meat consumption are harming the environment, but consuming small amounts of meat will create less damage to the environment and create fewer greenhouse gases.
Large amounts of meat consumption are harming the environment, but changing our meat-eating habits would hurt traditions and the economy.
Large amounts of meat consumption are harming the environment, but it's a classic American food.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage the economy.
Large amounts of meat consumption are harming the environment, but some people consume meat and fish only occasionally and in moderation
Large amounts of meat consumption are harming the environment, but by stopping meat consumption you could damage the economy and cost people their jobs. 
Large amounts of meat consumption are harming the environment, but so does growing fruits and vegetables, so how it that helping by eating more of them. 
Large amounts of meat consumption are harming the environment, but including meats in our diets is healthy and the meat industry provides many domestic jobs.
Large amounts of meat consumption are harming the environment, but this can be mitigated by cutting back on meat consumption per capita. 
Large amounts of meat consumption are harming the environment, but everyone eats meat, so it's basically impossible to just stop meat production.
Large amounts of meat consumption are harming the environment, but eliminating meat would be like eliminating some of American culture. 
Large amounts of meat consumption are harming the environment, but this has led to increased market for the meat industry, creating more job opportunities for a better economy.
Large amounts of meat consumption are harming the environment, but also supporting the economy and providing jobs.
Large amounts of meat consumption are harming the environment, but eliminating the livestock would cause harm to the economy for food producers. 
Large amounts of meat consumption are harming the environment, but people are making compromises by becoming occasional meat consumers, known as "flexatarians".
Large amounts of meat consumption are harming the environment, but eating it in moderation would help reduce need for meat.
Large amounts of meat consumption are harming the environment, but it uses water.
Large amounts of meat consumption are harming the environment, but it also helps the economy by creating jobs.
Large amounts of meat consumption are harming the environment, but taking away the meat industry would reduce jobs and hurt the economy. 
Large amounts of meat consumption are harming the environment, but the industry is a large part of the American economy.
Large amounts of meat consumption are harming the environment, but however taking away the meat industry could effect the economy in major ways. 
Large amounts of meat consumption are harming the environment, but they are part of the American way.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important domestic industry, hurting the economy and taking away jobs. 
Large amounts of meat consumption are harming the environment, but decreasing consumption of these products, especially of beef, could free up massive quantities of grain and reduce pressure on land.
Large amounts of meat consumption are harming the environment, but it also supports many jobs
Large amounts of meat consumption are harming the environment, but other countries are starting to eat more meat regardless.
Large amounts of meat consumption are harming the environment, but taking away meat would be taking away important cultural practices of Americans.
Large amounts of meat consumption are harming the environment, but  could take away jobs
Large amounts of meat consumption are harming the environment, but the meat industry is thriving and therefore reducing meat consumption could damage the economy.
Large amounts of meat consumption are harming the environment, but people are finding new ways of incorporating meat into their diet, such as the flexitarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important  industry, hurting the economy and losing  jobs.
Large amounts of meat consumption are harming the environment, but eating meat is an essential part of many cultures and traditions.
Large amounts of meat consumption are harming the environment, but eating meat occasionally can still be healthy for you.
Large amounts of meat consumption are harming the environment, but the meat industry is also providing many jobs.
Large amounts of meat consumption are harming the environment, but letting go of consumption could hurt the economy, taking away precious jobs.
Large amounts of meat consumption are harming the environment, but they can be improved by simple changes. 
Large amounts of meat consumption are harming the environment, but it could hurt American businesses and jobs.
Large amounts of meat consumption are harming the environment, but eating meat is a part of American culture and tradition, representing holidays and local pride.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important an important domestic industry.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damaged the economy and take away jobs.
Large amounts of meat consumption are harming the environment, but America's economy is sustained because of meat exports. 
Large amounts of meat consumption are harming the environment, but a drastic reduction in meat consumption could damage the economy by decreasing jobs and erasing livelihoods.
Large amounts of meat consumption are harming the environment, but cooking and eating meat remains a staple of American culture.
Large amounts of meat consumption are harming the environment, but they are also providing valuable jobs for many people as the meat export industry grows. 
Large amounts of meat consumption are harming the environment, but there may be a negative economic impact to reducing meat consumption and also exporting meats as part of our international trade economy. 
Large amounts of meat consumption are harming the environment, but not raising livestock would hurt the economy because of meat that is exported.
Large amounts of meat consumption are harming the environment, but  if we reduce our meat consumption it would damage domestic industry. 
Large amounts of meat consumption are harming the environment, but the American meat industry helps strengthen the US economy.
Large amounts of meat consumption are harming the environment, but also create a ton of jobs and helps the economy.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could harm peoples' livelihood.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important  domestic industry, hurting the economy and taking away precious jobs.
Large amounts of meat consumption are harming the environment, but some people that call themselves "Flexitarians" choose to eat meat in moderation.
Large amounts of meat consumption are harming the environment, but eliminating all meat consumption could negatively impact the economy and eliminate jobs.
Large amounts of meat consumption are harming the environment, but  it could damage a important  part of the domestic industry.
Large amounts of meat consumption are harming the environment, but the meat industry also provides jobs and helps the local economy.
Large amounts of meat consumption are harming the environment, but it is also good for the economy.
Large amounts of meat consumption are harming the environment, but some people choose to be flexitarians
Large amounts of meat consumption are harming the environment, but  x
Large amounts of meat consumption are harming the environment, but good for the economy.
Large amounts of meat consumption are harming the environment, but there are ways to limit the amount of meat consumption around the U.S by becoming a "flexitarian"
Large amounts of meat consumption are harming the environment, but vv
Large amounts of meat consumption are harming the environment, but "flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, but giving jobs loacally.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could have a strong negative effect on an important industry in America, reducing jobs and hurting the economy.
Large amounts of meat consumption are harming the environment, but the meat industry provides jobs and economic benefits.
Large amounts of meat consumption are harming the environment, but humans are getting protein. 
Large amounts of meat consumption are harming the environment, but so are cars, trucks, trains, and airplanes.
Large amounts of meat consumption are harming the environment, but taking action against the meat industry could potentially harm one of the largest economic pillars of our society.
Large amounts of meat consumption are harming the environment, but meat consumption is on the rise with more and more countries increasing their meat consumption. 
Large amounts of meat consumption are harming the environment, but reducing our meat intake domestically could result in less jobs for those in the industry, as well as potentially negative feelings for those Americans who feel meat is part of their cultural identity.
Large amounts of meat consumption are harming the environment, but meat exports are increasing and creating a more profitable business. 
Large amounts of meat consumption are harming the environment, but the meat industry is thriving and exports are increasing.
Large amounts of meat consumption are harming the environment, but also create jobs and sustain much of the economy in the U.S.
Large amounts of meat consumption are harming the environment, but it can be healthy for your diet 
Large amounts of meat consumption are harming the environment, but  flexitarians can change that.
Large amounts of meat consumption are harming the environment, but for people like me, a flexitarian, I need red meat and turkey to maintain my iron levels - so I am very careful to eat the healthiest possible meats.
Large amounts of meat consumption are harming the environment, but the meat industry helps drive out economy.
Large amounts of meat consumption are harming the environment, but reducing consumption could be a detriment to the economy due to eliminated jobs and damage to the domestic industry. 
Large amounts of meat consumption are harming the environment, but if we ate less meat, the meat industry would suffer.
Large amounts of meat consumption are harming the environment, but  sometimes the environment could use the space
Large amounts of meat consumption are harming the environment, but having us get rid of eating meat could harm a domestic industry.
Large amounts of meat consumption are harming the environment, but unilaterally stopping eating meat, can also hurt the economy. 
Large amounts of meat consumption are harming the environment, but the economy depends on meats and its exports to survive and thrive.
Large amounts of meat consumption are harming the environment, but reducing consumption could take away jobs and hurt the economy.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage the meat industry, hurting the economy and taking away jobs.
Large amounts of meat consumption are harming the environment, but it is also an intricate part of American culture and it is steeped in our traditions. 
Large amounts of meat consumption are harming the environment, but being a flexitarian eating  meat only sometimes can help
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.
Large amounts of meat consumption are harming the environment, but it is also a large part of the American economy.
Large amounts of meat consumption are harming the environment, but many people won't change their diet because family traditions would have to change.
Large amounts of meat consumption are harming the environment, but eliminating meat consumption would harm the economy. 
Large amounts of meat consumption are harming the environment, but For some Americans, eliminating meat would be like giving up an essential part of our culture and traditions.
Large amounts of meat consumption are harming the environment, but for Americans, meat dishes are an integral part of their culture and traditions, and the meat industry is a robust element of our economy.
Large amounts of meat consumption are harming the environment, but the industry provides many jobs.
Large amounts of meat consumption are harming the environment, but  meat and fish can be healthy and responsible choices if consumed in moderation. 
Large amounts of meat consumption are harming the environment, but  flexitarians believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation. 
Large amounts of meat consumption are harming the environment, but meat consumption is an integral part of American social and business tradition.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could damage global and domestic economies.
Large amounts of meat consumption are harming the environment, but there are alternatives to giving it up entirely.
Large amounts of meat consumption are harming the environment, but the meat industry is thriving because now people around the world are integrating meats into their daily diets. 
Large amounts of meat consumption are harming the environment, but helping meat producers.
Large amounts of meat consumption are harming the environment, but it benefits us economically.
Large amounts of meat consumption are harming the environment, but there are those who are working to combat the adverse effects of the industry. 
Large amounts of meat consumption are harming the environment, but the economy behind meat production is booming.
Large amounts of meat consumption are harming the environment, but there is a large likelihood that the vast tracks of farmland needed for grazing animals would not be left empty, there would be another, perhaps more harmful to the environment industry to use the land and resources.  
Large amounts of meat consumption are harming the environment, but reducing consumption could harm the domestic industry and cost people their jobs.
Large amounts of meat consumption are harming the environment, but  it is an american tradition.
Large amounts of meat consumption are harming the environment, but reducing meat consumption can hurt the economy.
Large amounts of meat consumption are harming the environment, but getting rid of the meat industry would really hurt the economy. 
Large amounts of meat consumption are harming the environment, but  it is a boon to domestic industry, helping the economy and adding precious jobs.
Large amounts of meat consumption are harming the environment, but there are other ways to help the environment such as using more flex fuel and green in cars, truck, buses.
Large amounts of meat consumption are harming the environment, but , can be beneficial for the human body, in terms of consuming proteins.
Large amounts of meat consumption are harming the environment, but transitioning the american population away from meat consumption could prove to be incredibly difficult as any public policy proposal could be seen as an infringement on individual liberties and as such be a potentially toxic issue 
Large amounts of meat consumption are harming the environment, but the industry is booming and is a vital part of the economy.
Large amounts of meat consumption are harming the environment, but consuming meat can also be a healthy part of one's diet.
Large amounts of meat consumption are harming the environment, but many meat dishes (such as barbecue, chili, etc.) are an integral part of American culture.
Large amounts of meat consumption are harming the environment, but that meat and fish can be healthy and responsible choices if consumed in moderation. 
Large amounts of meat consumption are harming the environment, but the meat industry is rising  reducing  could damage an important position in the infrastructure hurting industry  economy and loss of precious jobs.
Large amounts of meat consumption are harming the environment, but due to growing export demands, the meat industry is thriving.
Large amounts of meat consumption are harming the environment, but reducing meat consumption could hurt the economy and taking away jobs.
Large amounts of meat consumption are harming the environment, but if we stopped consuming it entirely, there would be many jobs lost and the economy would suffer.
Large amounts of meat consumption are harming the environment, but it could be resolved in a substainable way if the practices are done correctly
Large amounts of meat consumption are harming the environment, but the domestic meat industry is an important part of the economy that supplies a lot of jobs.
Large amounts of meat consumption are harming the environment, but eating meat occasionally, as per flexitarianism, can be seen as a responsible option.
Large amounts of meat consumption are harming the environment, but meat is an important part of anyone's diet.
Large amounts of meat consumption are harming the environment, but  the meat industry creates jobs for people.
Large amounts of meat consumption are harming the environment, but  an increasing number of people around the world are eating meat and the meat industry is thriving.
Large amounts of meat consumption are harming the environment, but much of the land used to raise cattle also support a diverse biome that would be destroyed if the land would be taken over by monoculture farming to support vegetarian lifestyles.
Large amounts of meat consumption are harming the environment, but provides countless jobs and a large part of the economy.
Large amounts of meat consumption are harming the environment, but they help the economy by maintaining or creating jobs.
Large amounts of meat consumption are harming the environment, but jobs relating to the meat industry drastically boost the economy as a whole.
Large amounts of meat consumption are harming the environment, but the elimination of meat in human nutrition can cause nutritional deficiencies and cause people to lose many jobs.
Large amounts of meat consumption are harming the environment, but we can help prevent this.
Large amounts of meat consumption are harming the environment, but  meat is also an important part of many cultures.
Large amounts of meat consumption are harming the environment, but meat consumption helps an important domestic industry, creating jobs.
Large amounts of meat consumption are harming the environment, but would hurt the US economy if we did away with it altogether.
Large amounts of meat consumption are harming the environment, but some people are Flexitarians who eat vegetables regularly and are occasional meat eaters 
Large amounts of meat consumption are harming the environment, but meat production is thriving.
Large amounts of meat consumption are harming the environment, but the meat industry is still thriving because even if American's slow down on eating meat, the foreign world is ramping their numbers up.
Large amounts of meat consumption are harming the environment, but meat is an irreplaceable part of most American diets
Large amounts of meat consumption are harming the environment, but  most humans need that source of protein. 
Large amounts of meat consumption are harming the environment, but becoming a flexitarian can be an option
Large amounts of meat consumption are harming the environment, but the meat industry is an important part of our economy.
Large amounts of meat consumption are harming the environment, but the meat industry is a dominating force in the American domestic market.
Large amounts of meat consumption are harming the environment, but meat and fish can be healthy and responsible choices if consumed in moderation. 
Large amounts of meat consumption are harming the environment, but meat is a very important part of American culture, diet, and tradition.
Large amounts of meat consumption are harming the environment, but harming the meat industry, an important domestic industry, could be detrimental to the economy.
Large amounts of meat consumption are harming the environment, but raising its use by Americans.
Large amounts of meat consumption are harming the environment, but  stated claim
Large amounts of meat consumption are harming the environment, but it is important to make sure animal populations are kept under control.
Large amounts of meat consumption are harming the environment, but it is a tradition to eat meat.
Large amounts of meat consumption are harming the environment, but it helps the economy.
Large amounts of meat consumption are harming the environment, but eating in moderation can help the environment
Large amounts of meat consumption are harming the environment, but even more people keep integrating meat into their daily lives.
Large amounts of meat consumption are harming the environment, but livestock production is also a boon to our economy.
Large amounts of meat consumption are harming the environment, but they are an important part of our diet, our culture, and our economy.
Large amounts of meat consumption are harming the environment, but  can be healthy if consumed in moderatopm
Large amounts of meat consumption are harming the environment, but the industry is thriving and reducing consumption would hurt the economy.
Large amounts of meat consumption are harming the environment, but the meat industry is a thriving market and taking that away would ruin a lot of jobs.
