eating meat in moderation may lessen the harm we are doing to the environment	Flexitarians benefit environment
flexitarians are people who are trying to reduce this harm by only eating meat occasionally with a primarily vegetarian diet.	Flexitarians benefit environment
flexitarians can change that.	Flexitarians benefit environment
flexitarians provide an alternative that does not harm the environment as much,	Flexitarians benefit environment
if consumed in moderation, can be less harmful to the environment.	Flexitarians benefit environment
if eaten in moderation this could change.	Flexitarians benefit environment
if people could consume meat more moderately/sparingly it would benefit both the economy and the environment.	Flexitarians benefit environment
if ways are changed by eating less or moderating consumption we can ease the harm.	Flexitarians benefit environment
if we cut down on our meat consumption this would help.	Flexitarians benefit environment
if we eat fish and meat in moderation we can cut down on those greenhouse gases.	Flexitarians benefit environment
if we eat meat in moderation that may help solve the problem and not eliminate too many jobs.	Flexitarians benefit environment
lowering the consumption levels to a healthy level can ween the environment concernand impact	Flexitarians benefit environment
meat consumed in moderation can still be sustainable.	Flexitarians benefit environment
moving to a 'flexitarian' society to curtail some of the damage being done.	Flexitarians benefit environment
occasionally eating meat and mainly focusing on a plant based diet can reduce the harm	Flexitarians benefit environment
some people like Flexitarians only eat meat occasionally, which in turn helps the environment more.	Flexitarians benefit environment
the consequences can be reduced if people choose to eat less meat.	Flexitarians benefit environment
there are ways to make the environment better by eliminating meat and becoming Flexitarians.	Flexitarians benefit environment
this could be reduced if people ate more vegetables instead of meat.	Flexitarians benefit environment
using the flexitarian approach can offset some of the harm.	Flexitarians benefit environment
vegetarians help reduce the greenhouse gases by not eating meat.	Flexitarians benefit environment
a decrease in the consumption of meat could hurt the economy and make people lose jobs.	Less meat consumption could harm economy and cut jobs
abruptly reducing the amount of meat eaten could harm the economy.	Less meat consumption could harm economy and cut jobs
alot of people could lose there jobs if we stopped meat consumption	Less meat consumption could harm economy and cut jobs
by decreasing the amount of meat eaten, there would be many lost job, and the USA would lose an important domestic industry.	Less meat consumption could harm economy and cut jobs
by stopping meat consumption you could damage the economy and cost people their jobs.	Less meat consumption could harm economy and cut jobs
choosing not to consume meat can damage the domestic industry and take away jobs.	Less meat consumption could harm economy and cut jobs
consuming less meat may hurt the economy and cause job loss.	Less meat consumption could harm economy and cut jobs
curbing meat consumption would harm the economy.	Less meat consumption could harm economy and cut jobs
CUTTING BACK COULD HURT THE ECONOMY AND THE INDUSTRY AS A WHOLE.	Less meat consumption could harm economy and cut jobs
cutting back on consumption of meat could harm the thriving domestic meat industry and hurt jobs.	Less meat consumption could harm economy and cut jobs
cutting down meat consumption could lead to job loss as well as hurt the economy.	Less meat consumption could harm economy and cut jobs
decreasing meat consumption could damage important domestic industry, hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
decreasing meat consumption could harm meat industry, the economy, and decrease jobs.	Less meat consumption could harm economy and cut jobs
decreasing meat production could harm the economy.	Less meat consumption could harm economy and cut jobs
decreasing the amount consumed by this country and other countries could manage the industry and its workers.	Less meat consumption could harm economy and cut jobs
decreasing the amounts of meat consumed could damage an important domestic industry since exports are increasing.	Less meat consumption could harm economy and cut jobs
eating less meat could harm the economy.	Less meat consumption could harm economy and cut jobs
eliminating all meat consumption would likely harm the economy.	Less meat consumption could harm economy and cut jobs
eliminating consumption of meat would hurt the economy and take away many meat-related jobs.	Less meat consumption could harm economy and cut jobs
eliminating meat from our diets would also eliminate meat industry jobs and harm our economy.	Less meat consumption could harm economy and cut jobs
eliminating the consumption to drastically could negatively affect economies.	Less meat consumption could harm economy and cut jobs
eliminating them would hurt the economy and cause loss of jobs.	Less meat consumption could harm economy and cut jobs
getting rid of meat entirely could be hurting a vital economic sector.	Less meat consumption could harm economy and cut jobs
if cut it would cause precious jobs to be lost and hurt our economy.	Less meat consumption could harm economy and cut jobs
if everyone stopped eating meat it could have a large impact on our economy as many people would lose their jobs.	Less meat consumption could harm economy and cut jobs
if meet consumption was eliminated, this would put all the people in the meat industry out of work.	Less meat consumption could harm economy and cut jobs
if we cut down on meat consumption, we are taking away many jobs that Americans rely on.	Less meat consumption could harm economy and cut jobs
if we do away with eating meat, the economy will be drastically damaged.	Less meat consumption could harm economy and cut jobs
if we quit eating meat it  could damage an important industry, hurting the economy and taking away jobs.	Less meat consumption could harm economy and cut jobs
if you took away eating meat, it would harm an industry and take away jobs from people.	Less meat consumption could harm economy and cut jobs
It can hurt the economy and take away precious job.	Less meat consumption could harm economy and cut jobs
it is a difficult situation because stopping the meat industry would harm the economy as many parts of the world are also adopting meat into their diets.	Less meat consumption could harm economy and cut jobs
it is a thriving industry and the economy would suffer substantially with all the jobs lost if Americans no longer consumed meat.	Less meat consumption could harm economy and cut jobs
it will also hurt the economy and the industry if consumption decreases.	Less meat consumption could harm economy and cut jobs
it would harm the economy if meat production was reduced.	Less meat consumption could harm economy and cut jobs
it would hurt the economy if we eliminate the meat industry.	Less meat consumption could harm economy and cut jobs
it would hurt the economy if we lowered our meaat consumption as many industries rely on meat consumption.	Less meat consumption could harm economy and cut jobs
its hurting the economy	Less meat consumption could harm economy and cut jobs
largely reducing meat consumption would greatly hurt the U.S. economy.	Less meat consumption could harm economy and cut jobs
LIMITING CONSUMPTION COULD BE ECONOMINCALLY HARMFUL AND CAUSE LOSS OF EMPLOYMENT WITHIN THE INDUSTRY.	Less meat consumption could harm economy and cut jobs
livestock is an important industry in the U.S. and its reduction could significantly hurt the economy.	Less meat consumption could harm economy and cut jobs
making sudden changes to an integral part of the nation's diet and economy could have drastic negative outcomes that far outweigh the negatives of the status quo.	Less meat consumption could harm economy and cut jobs
moderate meat consumption can be healthy and doing away with meat production would cause the loss of many jobs	Less meat consumption could harm economy and cut jobs
not eating eat could also hurt the economy with people losing jobs.	Less meat consumption could harm economy and cut jobs
reducing consumption could be a detriment to the economy due to eliminated jobs and damage to the domestic industry.	Less meat consumption could harm economy and cut jobs
reducing consumption could damage and industry and hurt the economy with job loss.	Less meat consumption could harm economy and cut jobs
reducing consumption could harm the domestic industry and cost people their jobs.	Less meat consumption could harm economy and cut jobs
reducing consumption could harm the economy and eliminate jobs.	Less meat consumption could harm economy and cut jobs
reducing consumption could hurt a very important domestic industry.	Less meat consumption could harm economy and cut jobs
reducing consumption could hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing consumption could hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing consumption could take away jobs and hurt the economy.	Less meat consumption could harm economy and cut jobs
reducing consumption could take away precious jobs and hurt the economy	Less meat consumption could harm economy and cut jobs
reducing consumption of meat could harm the  domestic industries and taking away responsible jobs.	Less meat consumption could harm economy and cut jobs
reducing intake would harm the economy.	Less meat consumption could harm economy and cut jobs
reducing it could harm the economy and take away vital jobs.	Less meat consumption could harm economy and cut jobs
reducing it could hurt the economy and eliminate many jobs in the industry.	Less meat consumption could harm economy and cut jobs
reducing it would hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing it would hurt the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption can damage an important domestic industry, hurting the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption can hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption can take away jobs and hurt the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption completely could hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption considerably could damage an important domestic industry and damage the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could be damaging to an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage a booming industry thus leading to job loss and economic downturn.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an enormous industry and cost jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important  domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important an important domestic industry.	Less meat consumption could harm economy and cut jobs
Reducing meat consumption could damage an important domestic industr	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurt the economy, and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important industry, hurting the economy and losing jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage the important domestic industry, taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage the meat industry, hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could harm our economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could harm several of key American economic industries.	Less meat consumption could harm economy and cut jobs
Reducing meat consumption could harm the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could harm the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the economy  and increase unemployment.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the economy by reducing jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could hurt the national economy by taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could potentially hurt the economy in the long run.	Less meat consumption could harm economy and cut jobs
reducing meat consumption will also hurt the economies as a lot of jobs are dependent on the meat industry.	Less meat consumption could harm economy and cut jobs
reducing meat consumption will hurt the domestic industry leading to hurting the economy an taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption will hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption would damage an important domestic industry.	Less meat consumption could harm economy and cut jobs
reducing meat could damage  an important domestic industry.	Less meat consumption could harm economy and cut jobs
reducing meat could hurt an important domestic industry.	Less meat consumption could harm economy and cut jobs
reducing meat production could harm an important domestic industry and creator of jobs.	Less meat consumption could harm economy and cut jobs
reducing meat production in a thriving industry could hurt the economy and cause job losses.	Less meat consumption could harm economy and cut jobs
reducing or stopping meat consumption will have an adverse effect on economies and jobs.	Less meat consumption could harm economy and cut jobs
reducing the amount of meat that we eat could harm the economy.	Less meat consumption could harm economy and cut jobs
reducing the market for meat consumption would take away jobs and harm the economy.	Less meat consumption could harm economy and cut jobs
reducing the meat consumption could damage an the domestic industry by hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
reducing the meat industry could harm the economy taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing the meat industry would hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing this consumption could hurt the economy and take away jobs by disrupting the meat industry.	Less meat consumption could harm economy and cut jobs
reducing this will remove jobs.	Less meat consumption could harm economy and cut jobs
reduction in meat consumption would harm a large industry and potentially hurt individuals and the economy when jobs are lost.	Less meat consumption could harm economy and cut jobs
redusing meat consumption would cause damage to important domestic industry, hurt the economy, and reduce much needed jobs.	Less meat consumption could harm economy and cut jobs
removing it entirely would also greatly damage local economy.	Less meat consumption could harm economy and cut jobs
removing meat consumption will take away a thriving export market and take away jobs.	Less meat consumption could harm economy and cut jobs
removing meat entirely could harm an important economic sector.	Less meat consumption could harm economy and cut jobs
rting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
seventy-five percent of the greenhouse gases in our environment come from other sources, and reducing consumption can hurt economies and employment.	Less meat consumption could harm economy and cut jobs
slowing down or stopping would hurt the meat market and national economy.	Less meat consumption could harm economy and cut jobs
stopping this could hurt the economy taking away jobs.	Less meat consumption could harm economy and cut jobs
stopping this would cause great problem in the enconomy and loss of jobs.	Less meat consumption could harm economy and cut jobs
taking away jobs	Less meat consumption could harm economy and cut jobs
taking away the meat industry would be damaging to the economy and the job market.	Less meat consumption could harm economy and cut jobs
the industry is growing as more countries consume and transport meat, so reducing meat intake could hurt the economy.	Less meat consumption could harm economy and cut jobs
the loss of jobs from the livestock production sector which could result as a reduction/elimination of meat consumption, might result in a major economic crisis.	Less meat consumption could harm economy and cut jobs
the meat industry is doing very well and limiting consumption could very well hurt our economy.	Less meat consumption could harm economy and cut jobs
the meat industry is thriving and reducing meat consumption could damage domestic industry	Less meat consumption could harm economy and cut jobs
there is concern that reducing meat production could harm the economy.	Less meat consumption could harm economy and cut jobs
to cut out meat eating would harm the USA economy.	Less meat consumption could harm economy and cut jobs
we don't want to lose jobs.	Less meat consumption could harm economy and cut jobs
without it many people will lose their jobs creating a poor economy that just trickles down to the rest of the population, ie. stores closing (people not having the money to buy anything but essentials, job loss, etc.	Less meat consumption could harm economy and cut jobs
also providing a lot of jobs and helping the economy.	Meat creates jobs and benefits economy
America's economy is sustained because of meat exports.	Meat creates jobs and benefits economy
are a source of employment and revenue domestically.	Meat creates jobs and benefits economy
are also beneficial to the economy because of the many jobs associated with meat production and transportation.	Meat creates jobs and benefits economy
are an important domestic industry, helping maintain a strong economy.	Meat creates jobs and benefits economy
are helping the economy.	Meat creates jobs and benefits economy
are important part of the economy.	Meat creates jobs and benefits economy
are supporting the economy, especially as the world incorporates more meat in their diets.	Meat creates jobs and benefits economy
at the same time meat industry is a thriving industry that boost economy by providing job opportunities	Meat creates jobs and benefits economy
benefiting the economy.	Meat creates jobs and benefits economy
caring and raising the livestock produces jobs.	Meat creates jobs and benefits economy
does create jobs and has the meat industry thriving.	Meat creates jobs and benefits economy
exported meat is making a lot of profit.	Meat creates jobs and benefits economy
exports of meat help the economy.	Meat creates jobs and benefits economy
giving many people jobs!	Meat creates jobs and benefits economy
helping keep alot of domestic jobs.	Meat creates jobs and benefits economy
helping the economy as more and more countries adopt meat eating.	Meat creates jobs and benefits economy
helps the economy by creating lucrative jobs.	Meat creates jobs and benefits economy
is also giving people jobs and helping the economy.	Meat creates jobs and benefits economy
is an important domestic industry that gives many jobs and helps the economy thrive.	Meat creates jobs and benefits economy
is an important part of domestic economy.	Meat creates jobs and benefits economy
is good for the economy.	Meat creates jobs and benefits economy
it also helps the economy through importing meat to different countries.	Meat creates jobs and benefits economy
it benefit domestic industry, economy and precious jobs	Meat creates jobs and benefits economy
it creates jobs	Meat creates jobs and benefits economy
it creates jobs and is good for the economy.	Meat creates jobs and benefits economy
it creates many jobs and money.	Meat creates jobs and benefits economy
it helps to create jobs.	Meat creates jobs and benefits economy
it is a large part of tge American economy.	Meat creates jobs and benefits economy
it is also boosting the economy and providing many jobs.	Meat creates jobs and benefits economy
it is also creating and maintaining jobs and supporting the economy.	Meat creates jobs and benefits economy
it is also driving the economy.	Meat creates jobs and benefits economy
it is also good for the economy.	Meat creates jobs and benefits economy
it is also helping the economics of the world due to more people consuming meat world wide.	Meat creates jobs and benefits economy
it is also helping the economy due to increasing exports to an increasing number of other countries.	Meat creates jobs and benefits economy
it is also part of American industry and economy which means that it helps support jobs	Meat creates jobs and benefits economy
it is also providing a ton of jobs in the domestic industry.	Meat creates jobs and benefits economy
it is also very beneficial for the economy and it creates a lot of jobs by producing and exporting meat.	Meat creates jobs and benefits economy
it is an important domestic industry and provides jobs.	Meat creates jobs and benefits economy
it is an important part of the economy	Meat creates jobs and benefits economy
it is contributing to jobs in America and apart of our culture.	Meat creates jobs and benefits economy
it is creating jobs.	Meat creates jobs and benefits economy
it is helping Americans knowing that there is an industry for meat consumption.	Meat creates jobs and benefits economy
it is helping the economy by providing more jobs and exporting it to other countries that are starting to add meat into their daily diets.	Meat creates jobs and benefits economy
it is helping the economy.	Meat creates jobs and benefits economy
it provides a lot of jobs for people.	Meat creates jobs and benefits economy
it provides many jobs and is ingrained in our culture.	Meat creates jobs and benefits economy
it provides many jobs.	Meat creates jobs and benefits economy
its good for our domestic economy.	Meat creates jobs and benefits economy
many jobs are provided by the meat industry.	Meat creates jobs and benefits economy
meat consumption has created an industry where it plays a role in the economy and jobs creation.	Meat creates jobs and benefits economy
meat exports are occurring which stabilize and provide jobs for Americans.	Meat creates jobs and benefits economy
meat is also important for our economy because it represents a large part of exports and domestic trade.	Meat creates jobs and benefits economy
meat produced domestically can be exported and help the economy.	Meat creates jobs and benefits economy
meat production is a significant part of the U.S. economy.	Meat creates jobs and benefits economy
meat production is an integral part of the American economy and also exports are increasing.	Meat creates jobs and benefits economy
raising, transporting, selling and exporting meat are major industries important to the economy of the nation.	Meat creates jobs and benefits economy
since other countries are starting to incorporate more meat into their diets, the meat industry is thriving and helping the American economy.	Meat creates jobs and benefits economy
that industry creates many jobs.	Meat creates jobs and benefits economy
the domestic industry thrives from it.	Meat creates jobs and benefits economy
the economy also benefits from the jobs created and revenue provided through raising livestock for food.	Meat creates jobs and benefits economy
the economy is strengthened by the consumption of meat.	Meat creates jobs and benefits economy
the industry is a large part of the American economy.	Meat creates jobs and benefits economy
the industry is an important portion of the economy, producing many jobs	Meat creates jobs and benefits economy
the industry is booming and is a vital part of the economy.	Meat creates jobs and benefits economy
the industry provides many jobs.	Meat creates jobs and benefits economy
the Meat creates jobs and benefits in the economy for people.	Meat creates jobs and benefits economy
the meat industry accounts for a large portion of jobs in the US.	Meat creates jobs and benefits economy
the meat industry also created many jobs domestically.	Meat creates jobs and benefits economy
the meat industry also creates good jobs.	Meat creates jobs and benefits economy
the meat industry also creates precious jobs as more meat is exported, boosting the economy.	Meat creates jobs and benefits economy
the meat industry also provides jobs and helps the local economy.	Meat creates jobs and benefits economy
the meat industry also provides valuable jobs and supports the economy.	Meat creates jobs and benefits economy
the meat industry creates a lot of jobs for Americans.	Meat creates jobs and benefits economy
the meat industry creates many jobs and contributes to a healthy economy	Meat creates jobs and benefits economy
the meat industry helps the economy and provides jobs for people.	Meat creates jobs and benefits economy
the meat industry is a major provider of jobs for the economy.	Meat creates jobs and benefits economy
the meat industry is a thriving staple for the U.S. economy.	Meat creates jobs and benefits economy
the meat industry is also an important source of American jobs.	Meat creates jobs and benefits economy
the meat industry is booming in America, and creating great economic growth.	Meat creates jobs and benefits economy
the meat industry is crucial to the world's economy.	Meat creates jobs and benefits economy
the meat industry is important and accounts for a large amount of jobs.	Meat creates jobs and benefits economy
the meat industry is important economically, and some believe that responsible meat consumption is acceptable as a small part of a mostly plant-based diet.	Meat creates jobs and benefits economy
the meat industry is thriving and allowing growth of the domestic industry and more importantly domestic jobs to support our own economy.	Meat creates jobs and benefits economy
the meat industry is thriving and provides lots of jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and provides many jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and providing jobs for a number of Americans each year.	Meat creates jobs and benefits economy
the meat industry is thriving because beef produced domestically is a huge export and is helping the economy.	Meat creates jobs and benefits economy
the meat industry provides jobs	Meat creates jobs and benefits economy
the meat industry provides jobs and economic benefits.	Meat creates jobs and benefits economy
the meat industry provides jobs for Americans.	Meat creates jobs and benefits economy
the meat industry provides jobs for many people.	Meat creates jobs and benefits economy
the meat industry provides jobs.	Meat creates jobs and benefits economy
the meat industry provides many jobs important to the American economy.	Meat creates jobs and benefits economy
the meat industry provides many jobs.	Meat creates jobs and benefits economy
the meat industry provides many jobs.	Meat creates jobs and benefits economy
the meat industry supports many many precious jobs.	Meat creates jobs and benefits economy
the meat industry supports the economy and workers.	Meat creates jobs and benefits economy
the rise in meat consumption has created important jobs and contributed to improvements in the economy.	Meat creates jobs and benefits economy
they are a part of our culture and they employ a lot of people.	Meat creates jobs and benefits economy
they are benefiting the global economy.	Meat creates jobs and benefits economy
they are helping the economy stay strong and vibrant.	Meat creates jobs and benefits economy
they are part of American tradition, and also create jobs.	Meat creates jobs and benefits economy
they are vital to the domestic economy.	Meat creates jobs and benefits economy
they create  and contribute to the over all domestic industry and economy.	Meat creates jobs and benefits economy
they help domestic industries and create jobs.	Meat creates jobs and benefits economy
we are making money off the exporting of meat to other countries.	Meat creates jobs and benefits economy
we need it for jobs.	Meat creates jobs and benefits economy
we ship a lot of meats to other countries for consumption, so we're profitable.	Meat creates jobs and benefits economy
will maintain the economy.	Meat creates jobs and benefits economy
cars, trucks, trains, and airplanes produce more green house gases.	Outside of article's scope
cattle farmers and others do not believe that to be true.	Outside of article's scope
claims of how much damage is being done are exaggerated because climate change is a natural part of how the changes over time.	Outside of article's scope
eating meat occasionally doesn't hurt our health.	Outside of article's scope
eating meat will provide nutrients, which support muscle and brain function in the body.	Outside of article's scope
eating small amounts could be beneficial to our health.	Outside of article's scope
God gave us meat to eat after the flood as part of our nutritional needs	Outside of article's scope
human body is health	Outside of article's scope
it adds to the protein needed for good nutrition.	Outside of article's scope
it doesnt show.	Outside of article's scope
it may mess the enviormen up if stopped all at once.	Outside of article's scope
it was really not bad	Outside of article's scope
its being destroyed by practically everything now so I wouldnt be too concerned.	Outside of article's scope
its not the only thing harming the environment the pollution by cars, trucks, trains, and airplanes cause it also	Outside of article's scope
large, concentrated crop farms also use lots of water and harm the environment.	Outside of article's scope
meat raised the way to was meant to be is heathy	Outside of article's scope
most of the beef produced domestically is eaten by Americans.	Outside of article's scope
not as much as alarmist wants you to think.	Outside of article's scope
only amount to 1/5 of the total greenhouse gas creation of humans; we need to investigate the other 4/5 further.	Outside of article's scope
our water supply is in reality adequate to raise livestock so that we can eat meat.	Outside of article's scope
people are trying to live a healthier life by being vegan.	Outside of article's scope
small farms can save the environment	Outside of article's scope
the meat is more likely food for many  peoples	Outside of article's scope
the population's need is too great to be ignored.	Outside of article's scope
their is nothing to worry about because industry adapts to demand, Avocado orchids, mushroom farms, and veganic farming are on the up and up.	Outside of article's scope
there are safer options.	Outside of article's scope
we still dont care about the environment.	Outside of article's scope
what harm is actually being done.	Outside of article's scope
you can counteract this by changing other actions like driving less and buying fewer goods.	Outside of article's scope
Americans are unlikely to change their habits due to the integration of meat into American culture.	People will or should still eat meat
Americans are used to having it in their diets.	People will or should still eat meat
Americans continue to consume.	People will or should still eat meat
Americans feel that it is an important part of their culture.	People will or should still eat meat
Americans view meat eating as part of a cultural expression and tradition.	People will or should still eat meat
animals are so tasty.	People will or should still eat meat
are a part of the American culture.	People will or should still eat meat
are an essential part of our culture and traditions.	People will or should still eat meat
cuisines involving meat are cemented in American culture and tradition.	People will or should still eat meat
eating meat is a part of our traditions that most people probably would never give up.	People will or should still eat meat
eating meat is part of American cultural traditions, and people would not want to give that up.	People will or should still eat meat
eating meat is part of the American culture.	People will or should still eat meat
