Schools should not allow junk food to be sold on campus, but should offer healthy alternatives to promote healthy habits.
Schools should not allow junk food to be sold on campus, but offer healthier alternatives.
Schools should not allow junk food to be sold on campus, but parents can send junk food to school with their own child.
Schools should not allow junk food to be sold on campus, but they do
Schools should not allow junk food to be sold on campus, but they may consider replacing the snacks with healthy options.
Schools should not allow junk food to be sold on campus, but it generates revenue for the schools.
Schools should not allow junk food to be sold on campus, but they should provide healthy options
Schools should not allow junk food to be sold on campus, but they did not take step to stop selling.
Schools should not allow junk food to be sold on campus, but provide healthy alternatives instead.
Schools should not allow junk food to be sold on campus, but it should be allowed to be sold off-campus and they can bring their junk food onsite if desired.
Schools should not allow junk food to be sold on campus, but they should incorporate healthy initiatives.
Schools should not allow junk food to be sold on campus, but if children decide to bring it from their own homes then it is on the child and the parent at that point.
Schools should not allow junk food to be sold on campus, but they should provide a healthier alternative,
Schools should not allow junk food to be sold on campus, but it will be sold anyway, due to it being cheaper.
Schools should not allow junk food to be sold on campus, but should offer healthy alternatives that taste similar to the junk food.
Schools should not allow junk food to be sold on campus, but should instead offer healthy snack options.
Schools should not allow junk food to be sold on campus, but I understand the argument that students should be able to chose what they eat.
Schools should not allow junk food to be sold on campus, but it should ultimately be up to the individual or their guardian to decide what they want to eat.
Schools should not allow junk food to be sold on campus, but instead healthier options should be made available.
Schools should not allow junk food to be sold on campus, but they can bring it from home.
Schools should not allow junk food to be sold on campus, but if they do they should charge more for it.
Schools should not allow junk food to be sold on campus, but maybe only allow it during certain times of the day.
Schools should not allow junk food to be sold on campus, but provide alternative healthy snacks.
Schools should not allow junk food to be sold on campus, but I understand that schools need ways to make money for funding different activities like dances and things, but I think there is another way they could come up with to do this, such as selling healthier snacks all week and then maybe on Friday's they offer a few junk food options.
Schools should not allow junk food to be sold on campus, but should offer students healthier options in their vending machines.
Schools should not allow junk food to be sold on campus, but parents should be allowed to pack whatever they want in their children's lunches.
Schools should not allow junk food to be sold on campus, but I understand certain individuals and groups think children should have complete choice of either junk or good food.
Schools should not allow junk food to be sold on campus, but they could offer healthy and delicious food choices that contain fruits, vegetables, healthy grains, and the like, plus information about how to make good food choices.
Schools should not allow junk food to be sold on campus, but instead offer healthy snacks.
Schools should not allow junk food to be sold on campus, but this practice will continue since they are making money.
Schools should not allow junk food to be sold on campus, but should provide healthy, nutritious food instead.
Schools should not allow junk food to be sold on campus, but they should teach students accurate health information.
Schools should not allow junk food to be sold on campus, but should not ban it.
Schools should not allow junk food to be sold on campus, but kids are fond of junk foods.
Schools should not allow junk food to be sold on campus, but make snack machines with more nutritious foods.
Schools should not allow junk food to be sold on campus, but the school allow snack machines with more nutritious foods.
Schools should not allow junk food to be sold on campus, but they should have healthy snacks.
Schools should not allow junk food to be sold on campus, but other more healthy alternatives should be sold.
Schools should not allow junk food to be sold on campus, but students should be able to bring their own snacks if they want that.
Schools should not allow junk food to be sold on campus, but they could fill snack machines with more nutritious foods.
Schools should not allow junk food to be sold on campus, but I think they should be able to bring from home if wanted.
Schools should not allow junk food to be sold on campus, but they can replaced the junk foods by selling some nutritional foods.
Schools should not allow junk food to be sold on campus, but should instead have a less-healthy option available once a week, on Fridays to keep things more fun and teach balance.
Schools should not allow junk food to be sold on campus, but students should be allowed to bring it to school.
Schools should not allow junk food to be sold on campus, but it's the child's choice
Schools should not allow junk food to be sold on campus, but maybe on certain special occasions or at events.
Schools should not allow junk food to be sold on campus, but kids should be able to bring it if they choose to eat it
Schools should not allow junk food to be sold on campus, but they still do because it is used as a tool to raise money.
Schools should not allow junk food to be sold on campus, but instead should be able to make up the revenue with healthier snack options, as students will gravitate towards these options when less healthy snacks are unavailable.
Schools should not allow junk food to be sold on campus, but student will always want a choice about what they can buy in the way of snacks.
Schools should not allow junk food to be sold on campus, but they should not prevent it being brought from home.
Schools should not allow junk food to be sold on campus, but they should offer healthy alternatives and encourage children to make better decisions.
Schools should not allow junk food to be sold on campus, but they should not interfere with what students bring for lunch from home.
Schools should not allow junk food to be sold on campus, but allow healthy foods like vegetables and Protein bars.
Schools should not allow junk food to be sold on campus, but might allow some junk food on special occasions.
Schools should not allow junk food to be sold on campus, but it is ok if their parents pack a lunch that contains junk food.
Schools should not allow junk food to be sold on campus, but offer instead some different options, maybe they could sell healthy granola bars instead.
Schools should not allow junk food to be sold on campus, but healthy snacks should be.
Schools should not allow junk food to be sold on campus, but be allowed to sell healthier alternative snacks and food.
Schools should not allow junk food to be sold on campus, but maybe a few things.
Schools should not allow junk food to be sold on campus, but it's an individual choice
Schools should not allow junk food to be sold on campus, but some feel that they deserve a right to choose what they are eating.
Schools should not allow junk food to be sold on campus, but if it there the children would eat with out the parents knowing.
Schools should not allow junk food to be sold on campus, but some people think the kids should be able to make their own choices.
Schools should not allow junk food to be sold on campus, but junk food in moderation is acceptable if kids get enough exercise to burn off any excess calories and sugar consumption.
Schools should not allow junk food to be sold on campus, but should provide healthier snacks for students to have.
Schools should not allow junk food to be sold on campus, but they should make sure the healthier options are things kids will actually enjoy.
Schools should not allow junk food to be sold on campus, but doing so would cause them to lose money that could be used to provide key funding.
Schools should not allow junk food to be sold on campus, but this will not impact the nutrition they receive at home so there needs to be more education and support for parents who need help accessing health food.
Schools should not allow junk food to be sold on campus, but should make an effort to teach the kids about better eating habits.
Schools should not allow junk food to be sold on campus, but they should make sure that something is available to purchase if the children need to.
Schools should not allow junk food to be sold on campus, but have healthier choices for students to choose from either cafeteria or vending machines if there are any.
Schools should not allow junk food to be sold on campus, but provide a healthy alternative to sugary snack foods.
Schools should not allow junk food to be sold on campus, but if they sell healthy food more students will concentrate better.
Schools should not allow junk food to be sold on campus, but young people should be given the choice of what types of items they would like to purchase and eat.
Schools should not allow junk food to be sold on campus, but only healthy foods should be sold.
Schools should not allow junk food to be sold on campus, but children should be allowed to choose to bring with them whatever foods or snacks they please.
Schools should not allow junk food to be sold on campus, but should encourage healthier eating habits by providing alternative snacks and beverages.
Schools should not allow junk food to be sold on campus, but they should stack the snack machines with just a few junk food and 98% of the snacks should be healthy choices
Schools should not allow junk food to be sold on campus, but take into account student feedback on they types of healthy foods to include
Schools should not allow junk food to be sold on campus, but schools could fill snack machines with more nutritious options.
Schools should not allow junk food to be sold on campus, but they could sell healthy snacks.
Schools should not allow junk food to be sold on campus, but it doesn't mean they can't keep selling snacks and food, there are many healthy alternatives to basically every single type of food these days.
Schools should not allow junk food to be sold on campus, but offer healthy alternatives
Schools should not allow junk food to be sold on campus, but should be allowed to sell snacks and soda
Schools should not allow junk food to be sold on campus, but there is a great deal of resistance to this because that is what kids want and it is profitable.
Schools should not allow junk food to be sold on campus, but should allow nutritious food to be sold
Schools should not allow junk food to be sold on campus, but they could provide healthier versions which would provide additional funding for the schools.
Schools should not allow junk food to be sold on campus, but if its a healthy junk food its okay
Schools should not allow junk food to be sold on campus, but kids should be trusted to make smart decisions.
Schools should not allow junk food to be sold on campus, but it generates income for schools.
Schools should not allow junk food to be sold on campus, but should sell more nutritional options of food.
Schools should not allow junk food to be sold on campus, but ultimately it is up to parents to instill healthy beliefs in their kids
Schools should not allow junk food to be sold on campus, but if it is brought from home than it is ok.
Schools should not allow junk food to be sold on campus, but should offer healthy alternatives instead.
Schools should not allow junk food to be sold on campus, but should try to provide alternatives to junk food that can be sold on campus.
Schools should not allow junk food to be sold on campus, but there could be healthy alternatives.
Schools should not allow junk food to be sold on campus, but should offer other alternatives.
Schools should not allow junk food to be sold on campus, but they should stock the cafeteria and machines with healthier snack options to provide food for the kids and generate income for the school.
Schools should not allow junk food to be sold on campus, but students can be told where they can buy the food at instead (i.e., at grocery stores/convenience stores).
Schools should not allow junk food to be sold on campus, but at the end of the day, it's the students choice.
Schools should not allow junk food to be sold on campus, but students will of course buy it off-campus.
Schools should not allow junk food to be sold on campus, but offer different alternatives.
Schools should not allow junk food to be sold on campus, but any kind of sweets should be part of an overall balanced meal such as served in a Cafeteria.
Schools should not allow junk food to be sold on campus, but provide healthy snack foods instead.
Schools should not allow junk food to be sold on campus, but they should having vending machines that sell healthy options.
Schools should not allow junk food to be sold on campus, but they might have have more problems in earning money through healthy food.
Schools should not allow junk food to be sold on campus, but they should incorporate healthier and more nutritious foods.
Schools should not allow junk food to be sold on campus, but instead offer healthier options to students for purchase.
Schools should not allow junk food to be sold on campus, but it does help the school make money.
Schools should not allow junk food to be sold on campus, but students should be responsible enough to make healthy choices on their own.
Schools should not allow junk food to be sold on campus, but students can have the option to eat it outside of school
Schools should not allow junk food to be sold on campus, but treats from time to time are ok and should be allowed, i.e. an ice cream social or pizza party.
Schools should not allow junk food to be sold on campus, but they should have some healthy foods that still take good, liked baked potato chips instead of fried.
Schools should not allow junk food to be sold on campus, but sell nutritious foods.
Schools should not allow junk food to be sold on campus, but some believe that these children deserve more variety.
Schools should not allow junk food to be sold on campus, but should provided healthy alternatives.
Schools should not allow junk food to be sold on campus, but I believe that some junk food is okay, it's just about moderation and balancing it out with more healthy foods.
Schools should not allow junk food to be sold on campus, but they should have greater accessibility to nutrient dense foods.
Schools should not allow junk food to be sold on campus, but healthy options should be offered
Schools should not allow junk food to be sold on campus, but on special occasions and in limited amounts it could potentially be acceptable such as Valentines, Halloween, and like occasions.
Schools should not allow junk food to be sold on campus, but I can see the financial issues that may arise from not selling popular snacks in vending machines.
Schools should not allow junk food to be sold on campus, but should sell more nutritious foods because they have great nutritional value.
Schools should not allow junk food to be sold on campus, but should instead promote healthy eating options
Schools should not allow junk food to be sold on campus, but should have vending machines that have healthy snack options.
Schools should not allow junk food to be sold on campus, but its still their own choice what they decide to do.
Schools should not allow junk food to be sold on campus, but selling snacks generates money for the schools so maybe they should just consider limiting the number of junk food snacks the offer.
Schools should not allow junk food to be sold on campus, but should provide some option of snack for them.
Schools should not allow junk food to be sold on campus, but kids should be able to bring junk food from home if that is what they and their parents want.
Schools should not allow junk food to be sold on campus, but I can see how the schools want to give the kids a choice.
Schools should not allow junk food to be sold on campus, but educate kids about healthy eating
Schools should not allow junk food to be sold on campus, but should instead offer healthier options.
Schools should not allow junk food to be sold on campus, but if a student brings some in it is okay.
Schools should not allow junk food to be sold on campus, but they can replace them with healthy snacks instead.
Schools should not allow junk food to be sold on campus, but it does generate more money for schools because students are more likely to purchase junk food.
Schools should not allow junk food to be sold on campus, but they should allow students to choose what they eat by bringing their own snacks if they want.
Schools should not allow junk food to be sold on campus, but it is not possible to control their eating habits off-campus.
Schools should not allow junk food to be sold on campus, but the profit they make from it is tempting.
Schools should not allow junk food to be sold on campus, but add it with sweet things but sweet things that are good for you
Schools should not allow junk food to be sold on campus, but schools make a sizable profit by selling junk food items in vending machines.
Schools should not allow junk food to be sold on campus, but they should be allowed to provide healthy snacks and drinks for students to enjoy.
Schools should not allow junk food to be sold on campus, but teens can make decisions about what they eat when they are not at school.
Schools should not allow junk food to be sold on campus, but should be transparent about their reasoning and teach kids why unhealthy foods aren't good.
Schools should not allow junk food to be sold on campus, but students will still bring their own junk food.
Schools should not allow junk food to be sold on campus, but they should provide alternative food that is kids friendly and nutritious.
Schools should not allow junk food to be sold on campus, but ultimately it is up to the kids to decide what they want to eat, also it is how they generate money.
Schools should not allow junk food to be sold on campus, but allow many some kind of healthy snacks instead.
Schools should not allow junk food to be sold on campus, but they should be able to on certain occasions.
Schools should not allow junk food to be sold on campus, but ITS NOT GOOD.
Schools should not allow junk food to be sold on campus, but if children choose to bring it in their lunch that is on them.
Schools should not allow junk food to be sold on campus, but let it be brought in from home if they choose
Schools should not allow junk food to be sold on campus, but should provide healthy snacks instead to raise revenue.
Schools should not allow junk food to be sold on campus, but they should allow students to bring whatever food they wish to consume from home, as long as the school makes an effort to educate students about the risks of unhealthy eating habits.
Schools should not allow junk food to be sold on campus, but they could allow healthier alternatives.
Schools should not allow junk food to be sold on campus, but if students want to bring in their own junk food lunches from home, the schools cannot control this.
Schools should not allow junk food to be sold on campus, but instead should allow healthier options to be sold on campus.
Schools should not allow junk food to be sold on campus, but super
Schools should not allow junk food to be sold on campus, but kids should be allowed to bring it on site to eat themselves.
Schools should not allow junk food to be sold on campus, but in some cases junk food is less expensive than healthier options so junk is perhaps all some can afford.
Schools should not allow junk food to be sold on campus, but I think they should sell other healthy snacks.
Schools should not allow junk food to be sold on campus, but they can replace the junk food with some nutritious foods.
Schools should not allow junk food to be sold on campus, but if a students brings it in his lunch, then he should be allowed to consume it
Schools should not allow junk food to be sold on campus, but also not punish students for possessing junk food, since it is readily available and does not constitute an inherent threat that would warrant harsh punishment.
Schools should not allow junk food to be sold on campus, but they should also serve more healthy and nutritious lunches to students as well.
Schools should not allow junk food to be sold on campus, but should offer healthy sweet alternatives such as fruit or spreads .
Schools should not allow junk food to be sold on campus, but allowed to bring healthier food to the school.
Schools should not allow junk food to be sold on campus, but Bring healthy food
Schools should not allow junk food to be sold on campus, but should instead provide healthy alternatives.
Schools should not allow junk food to be sold on campus, but they should have treats on special days.
Schools should not allow junk food to be sold on campus, but they cannot enforce eating habits outside of school.
Schools should not allow junk food to be sold on campus, but they should have options for teachers and other staff.
Schools should not allow junk food to be sold on campus, but healthy snacks should be added to school vending machines as part of an initiative aimed at changing kids' eating and fitness habits.
Schools should not allow junk food to be sold on campus, but they do because they make money off it.
Schools should not allow junk food to be sold on campus, but they will anyway
Schools should not allow junk food to be sold on campus, but allow healthier alternative so children could choose from.
Schools should not allow junk food to be sold on campus, but could offer alternative healthy foods in their place.
Schools should not allow junk food to be sold on campus, but continue to so they make more money.
Schools should not allow junk food to be sold on campus, but only if there are more nutritional foods being offered to the students so that they can make a healthy choice decision.
Schools should not allow junk food to be sold on campus, but they could offer the option to buy snacks once a week.
Schools should not allow junk food to be sold on campus, but kids should still be allowed to bring their own junk food if they want to.
Schools should not allow junk food to be sold on campus, but it's almost impossible to forget the profits the schools make when selling these products
Schools should not allow junk food to be sold on campus, but they need to offer affordable healthy options in place of the junk food, not sell healthy stuff for a marked up, outrageous price.
Schools should not allow junk food to be sold on campus, but schools could fill snack machines with more nutritious foods.
Schools should not allow junk food to be sold on campus, but there could be certain times or events where some junk food may be purchased.
Schools should not allow junk food to be sold on campus, but students should be able to have the freedom to choose.
Schools should not allow junk food to be sold on campus, but many students continue to eat these unhealthy snacks.
Schools should not allow junk food to be sold on campus, but provide healthy options.
Schools should not allow junk food to be sold on campus, but should provide other nutritious food for students.
Schools should not allow junk food to be sold on campus, but should allow sweets for special occasions.
Schools should not allow junk food to be sold on campus, but should be available for sale in the general marketplace.
Schools should not allow junk food to be sold on campus, but schools can work with their food service providers to offer healthy versions of students' favorite foods.
Schools should not allow junk food to be sold on campus, but they should be allowed to make an exception for after school events such as football games.
Schools should not allow junk food to be sold on campus, but they can offer nutritious foods.nutritious foods
Schools should not allow junk food to be sold on campus, but it would be ok once in a while.
Schools should not allow junk food to be sold on campus, but it should be the child's choice of what they eat.
Schools should not allow junk food to be sold on campus, but can offer healthier options
Schools should not allow junk food to be sold on campus, but should offer many options for students which would be a healthier alternative.
Schools should not allow junk food to be sold on campus, but should instead substitute healthier foods in the vending machines.
Schools should not allow junk food to be sold on campus, but at the same time, freedom of choice should be promoted; Children should not feel like they are being forced to live a certain way, otherwise many would question the authority figures intentions.
Schools should not allow junk food to be sold on campus, but shouldn’t confiscate junk food that is brought from home.
Schools should not allow junk food to be sold on campus, but students can bring whatever they want from home for lunch, which could include junk.
Schools should not allow junk food to be sold on campus, but they could just have a small amount of it instead of the amount they have been selling at.
Schools should not allow junk food to be sold on campus, but they should provide a variety of healthy foods to students.
Schools should not allow junk food to be sold on campus, but give alternate snacks that are healthier.
Schools should not allow junk food to be sold on campus, but the schools could fill snack machines with more nutritious foods.
Schools should not allow junk food to be sold on campus, but selling junk food makes money for the school and people argue that kids should be given choice regarding what they eat.
Schools should not allow junk food to be sold on campus, but children need to be exposed to healthy eating
Schools should not allow junk food to be sold on campus, but they make money selling junk food.
Schools should not allow junk food to be sold on campus, but there could be an argument for teaching kids to make decisions in the face of temptation by allowing the food to remain.
Schools should not allow junk food to be sold on campus, but they could sell a variety of healthy snacks.
Schools should not allow junk food to be sold on campus, but some people claim that banning junk foods infringes on the students freedom of choice.
Schools should not allow junk food to be sold on campus, but everything is good in moderation, and I’m sure one bag of chips won’t kill someone.
Schools should not allow junk food to be sold on campus, but if they insist it could be healthy options.
Schools should not allow junk food to be sold on campus, but have a variety of options for the kids to choose from.
Schools should not allow junk food to be sold on campus, but they should allow students to purchase healthier snack options.
Schools should not allow junk food to be sold on campus, but parents should ultimately have control over the decisions of their children
Schools should not allow junk food to be sold on campus, but if a student really wants junk food, they can make he more conscious decision to purchase their junk food at a local grocery store.
Schools should not allow junk food to be sold on campus, but there should be some options to what the students can buy.
Schools should not allow junk food to be sold on campus, but if a student brings it from somewhere else it should be allowed.
Schools should not allow junk food to be sold on campus, but they should sell healthy food options.
Schools should not allow junk food to be sold on campus, but if there was a program to allow children the healthy and inherently more expensive food at a more affordable price, then thats a different story.
Schools should not allow junk food to be sold on campus, but they have to get an incentive to stop offering it.
Schools should not allow junk food to be sold on campus, but instead offer healthy alternatives
Schools should not allow junk food to be sold on campus, but certain snacks are alright.
Schools should not allow junk food to be sold on campus, but they continue to do so as it makes them money
Schools should not allow junk food to be sold on campus, but a couple random snacks mixed in as a treat every once in awhile is alright as well.
Schools should not allow junk food to be sold on campus, but allow them to take it with them to school if they so wish
Schools should not allow junk food to be sold on campus, but they can choose to sell food that are nutritious and healthy.
Schools should not allow junk food to be sold on campus, but it may be possible to offer healthier snack choices instead of junk food.
Schools should not allow junk food to be sold on campus, but Junk food's companies won't like that.
Schools should not allow junk food to be sold on campus, but they cannot preach about it, just do what they can by not allowing the vending machines in their schools
Schools should not allow junk food to be sold on campus, but could consider selling them at sporting or extra curricular events.
Schools should not allow junk food to be sold on campus, but the choice to eat healthy or unhealthy is ultimately up to the student.
Schools should not allow junk food to be sold on campus, but they probably will continue to do so.
Schools should not allow junk food to be sold on campus, but they can sell healthy snacks
Schools should not allow junk food to be sold on campus, but they shouldn't advertise not eating junk food off of campus or from another location.
Schools should not allow junk food to be sold on campus, but should allow kids to bring it from home.
Schools should not allow junk food to be sold on campus, but they should allow kids to bring their own snacks including junk food.
Schools should not allow junk food to be sold on campus, but it is acceptable to eat it there.
Schools should not allow junk food to be sold on campus, but there is a profit incentive, this shold be regulated
Schools should not allow junk food to be sold on campus, but offer healthy alternatives.
Schools should not allow junk food to be sold on campus, but that will not stop the problem on its own.
Schools should not allow junk food to be sold on campus, but students should be allowed to bring junk food to campus if they desire.
Schools should not allow junk food to be sold on campus, but they should teach how to incorporate small amount of these food into diet for enjoyment.
Schools should not allow junk food to be sold on campus, but I believe it is nice to occasionally have bake sales, pizza parties, ice cream socials, etc.
Schools should not allow junk food to be sold on campus, but that interferes with freedom of choice.
Schools should not allow junk food to be sold on campus, but if it is sold it should be really expensive so that only people that really want junk food will buy it.
Schools should not allow junk food to be sold on campus, but replace it junk food with healthier options
Schools should not allow junk food to be sold on campus, but if they are going to, they should put healthier junk food snacks in the vending machines for purchase.
Schools should not allow junk food to be sold on campus, but here schools are, still selling this junk food that only promotes poor eating habits which could lead to a lot of health complications.
Schools should not allow junk food to be sold on campus, but instead allow the sale of more healthful food options in order to promote good health and healthy personal habits.
Schools should not allow junk food to be sold on campus, but could offer some snacks that are but also some that arent.
Schools should not allow junk food to be sold on campus, but there is no way to stop students from bringing junk food from home.
Schools should not allow junk food to be sold on campus, but they should be allowed other means to replace the revenue lost by disallowing junk food sales.
Schools should not allow junk food to be sold on campus, but it is up to the discretion of each school or the school board.
Schools should not allow junk food to be sold on campus, but it's up to the individual campuses to decide.
Schools should not allow junk food to be sold on campus, but the argument is about choice and generation of money for the schools from these foods
Schools should not allow junk food to be sold on campus, but some people think students should be able to choose what they eat.
Schools should not allow junk food to be sold on campus, but kids are going to find a way to get what they want.
Schools should not allow junk food to be sold on campus, but replace them with healthy and nutritious options.
Schools should not allow junk food to be sold on campus, but apples and fruit should.
Schools should not allow junk food to be sold on campus, but should also teach nutrition
Schools should not allow junk food to be sold on campus, but kids could bring a lunch from home.
Schools should not allow junk food to be sold on campus, but can have more variety of healthy food
Schools should not allow junk food to be sold on campus, but should sell healthy alternatives
Schools should not allow junk food to be sold on campus, but while selling them would generate some money for the school, they would actually benefit from not selling junk food on campus because they can capitalize in other ways to earn their funds, like extra school supplies and school memorabilia, which kids can keep after they leave the school.
Schools should not allow junk food to be sold on campus, but students should have a choice about what they eat.
Schools should not allow junk food to be sold on campus, but ultimately it is up to the students to make better choices and the educators and parent to teach the children how.
Schools should not allow junk food to be sold on campus, but they do anyways because ultimately it is a person's choice to eat healthy or not.
Schools should not allow junk food to be sold on campus, but could have places near by that do sell it but that are not as convenient.
Schools should not allow junk food to be sold on campus, but it can allow to sell healthy snack and nutritious food.
Schools should not allow junk food to be sold on campus, but some say students should be able to make their own choices of what to eat
Schools should not allow junk food to be sold on campus, but they should not express disapproval of children who bring junk food in their own lunches.
Schools should not allow junk food to be sold on campus, but it's understandable that they are currently providing food that is in high demand (i.e. junk food and snacks).
Schools should not allow junk food to be sold on campus, but should instead should offer healthy alternatives such as fruits and veggies to children.
Schools should not allow junk food to be sold on campus, but this still needs to be encouraged off campus too.
Schools should not allow junk food to be sold on campus, but allow students to bring in whatever foods their family allows.
Schools should not allow junk food to be sold on campus, but promote healthy habits
Schools should not allow junk food to be sold on campus, but they should provide healthy and good-tasting alternatives so students do not feel deprived at school.
Schools should not allow junk food to be sold on campus, but there could be special events monthly where parents are advised that there will be treats sold for a fundraiser or other school event.
Schools should not allow junk food to be sold on campus, but they could sell healthy snacks.
Schools should not allow junk food to be sold on campus, but if they must they can offer healthy alternatives.
Schools should not allow junk food to be sold on campus, but should replace junk food with more nutritious snack options.
Schools should not allow junk food to be sold on campus, but the parents need to to keep an eye on what their children are eating as well.
Schools should not allow junk food to be sold on campus, but they should offer a wide variety of healthy alternatives.
Schools should not allow junk food to be sold on campus, but students should be able to make their own decisions about what foods they consume.
