eating less meat could harm the economy.	Less meat consumption could harm economy and cut jobs
we can do things to help it.	Change without mentioning consumption
it was always like that	Eating meat is part of culture/tradition
that doesn't mean all meat eating is irresponsible.	Flexitarian w/o connection to environment or jobs
eliminating meat would be giving up essential US culture.	Eating meat is part of culture/tradition
also providing a lot of jobs and helping the economy.	Meat creates jobs and benefits economy
cuisines involving meat are cemented in American culture and tradition.	Eating meat is part of culture/tradition
abruptly reducing the amount of meat eaten could harm the economy.	Less meat consumption could harm economy and cut jobs
they are a part of our culture and they employ a lot of people.	Meat creates jobs and benefits economy
many Americans might be hesitant to reduce their amount of meat consumed because of cultural expectations around holidays and certain foods.	Eating meat is part of culture/tradition
you can counteract this by changing other actions like driving less and buying fewer goods.	Change without mentioning consumption
almost half the water used in the US goes to raising livestock.	Meat consumption harms environment
it's hard to do anything about it because meat consumption is a large part of American culture and is quickly becoming a part of cultures around the world.	Eating meat is part of culture/tradition
if we eat meat in moderation that may help solve the problem and not eliminate too many jobs.	Flexitarians benefit environment
there is something we can do to stop the harm, but also not eliminate the meat industry.	Change without mentioning consumption
it creates jobs	Meat creates jobs and benefits economy
reducing meat consumption could hurt the national economy by taking away jobs.	Less meat consumption could harm economy and cut jobs
increasing export to other countries.	The meat industry is important/thriving and/or exports/demand increasing
eating meat will provide nutrients, which support muscle and brain function in the body.	Eating meat is necessary for good nutrition
moderate meat consumption can be healthy and doing away with meat production would cause the loss of many jobs	Less meat consumption could harm economy and cut jobs
the meat industry supports many many precious jobs.	Meat creates jobs and benefits economy
some people have adjusted their diet to limited but not fully stop eating meat.	Flexitarian w/o connection to environment or jobs
it still tastes great.	People will or should still eat meat
reducing meat production could harm an important domestic industry and creator of jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
small farms can save the environment	Outside of article's scope
if cut it would cause precious jobs to be lost and hurt our economy.	Less meat consumption could harm economy and cut jobs
helping keep alot of domestic jobs.	Meat creates jobs and benefits economy
reducing meat consumption will also hurt the economies as a lot of jobs are dependent on the meat industry.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
being flexible in food choices can help.	Flexitarians benefit environment
many Americans have meat heavily integrated into their diets	Eating meat is part of culture/tradition
the meat industry is thriving right now.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry creates many jobs and contributes to a healthy economy	Meat creates jobs and benefits economy
for some Americans giving up meat would be counter to their culture.	Eating meat is part of culture/tradition
numbers of people are becoming flexitarians as they eat meat on occasion while continuing to be a vegetarian.	Flexitarian w/o connection to environment or jobs
it is also helping the economy due to increasing exports to an increasing number of other countries.	Meat creates jobs and benefits economy
meat is also important for our economy because it represents a large part of exports and domestic trade.	Meat creates jobs and benefits economy
there are ways to make the environment better by eliminating meat and becoming Flexitarians.	Flexitarians benefit environment
eliminating meat would be like giving up an essential part of Americans' culture and traditions.	Eating meat is part of culture/tradition
some people are choosing to eat either a plant based diet, or one that incorporates only small amounts of meat.	Flexitarian w/o connection to environment or jobs
the industry as a whole is thriving.	The meat industry is important/thriving and/or exports/demand increasing
the industry is growing as more countries consume and transport meat, so reducing meat intake could hurt the economy.	Less meat consumption could harm economy and cut jobs
the meat industry provides jobs.	Meat creates jobs and benefits economy
exports are also increasing as more countries integrate meat into their daily lives.	The meat industry is important/thriving and/or exports/demand increasing
Reducing meat consumption could damage an important domestic industr	Less meat consumption could harm economy and cut jobs
will maintain the economy.	Meat creates jobs and benefits economy
is fueling a thriving meat industry.	The meat industry is important/thriving and/or exports/demand increasing
people are trying to live a healthier life by being vegan.	Flexitarian w/o connection to environment or jobs
LIMITING CONSUMPTION COULD BE ECONOMINCALLY HARMFUL AND CAUSE LOSS OF EMPLOYMENT WITHIN THE INDUSTRY.	Less meat consumption could harm economy and cut jobs
the meat industry supports the economy and workers.	Meat creates jobs and benefits economy
reducing meat consumption could damage the important domestic industry, taking away precious jobs.	Less meat consumption could harm economy and cut jobs
it doesnt show.	Outside of article's scope
exports are also increasing as more countries integrate meat into their daily diets.	The meat industry is important/thriving and/or exports/demand increasing
it is normal for people to eat meat.	People will or should still eat meat
it would harm the economy if meat production was reduced.	Less meat consumption could harm economy and cut jobs
are a part of the American culture.	Eating meat is part of culture/tradition
it is helping the economy.	Meat creates jobs and benefits economy
eliminating the consumption to drastically could negatively affect economies.	Less meat consumption could harm economy and cut jobs
we don't want to lose jobs.	Less meat consumption could harm economy and cut jobs
taking away meat is taking away the American culture and its traditions.	Eating meat is part of culture/tradition
it helps to create jobs.	Meat creates jobs and benefits economy
is still needed for larger buisneses	Irrelevant facts from article
vegetarians help reduce the greenhouse gases by not eating meat.	Flexitarians benefit environment
not as much as alarmist wants you to think.	Outside of article's scope
the meat industry is a thriving staple for the U.S. economy.	Meat creates jobs and benefits economy
more countries are increasing  meat into their daily lives.	The meat industry is important/thriving and/or exports/demand increasing
it tastes great and a huge part of being an American.	Eating meat is part of culture/tradition
meat is one essential component for a well-balanced meal.	Eating meat is necessary for good nutrition
curbing meat consumption would harm the economy.	Less meat consumption could harm economy and cut jobs
it is creating jobs.	Meat creates jobs and benefits economy
eaten in moderation it is okay according to many people who label themselves "Flexitarians."	Flexitarian w/o connection to environment or jobs
people consider it part of our culture and other societies have been eating more meat.	Eating meat is part of culture/tradition
the economy also benefits from the jobs created and revenue provided through raising livestock for food.	Meat creates jobs and benefits economy
I do not like vegetables so I will continue to eat meat.	People will or should still eat meat
its good for our domestic economy.	Meat creates jobs and benefits economy
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
people would have a very hard time giving up meat consumption.	People will or should still eat meat
the meat industry is thriving and providing jobs for a number of Americans each year.	Meat creates jobs and benefits economy
there is an option between never eating meat again and continuing at the current consumption rates.	Flexitarian w/o connection to environment or jobs
exports are increasing, which leads to the economy increasing and more jobs.	Meat creates jobs and benefits economy
it adds to the protein needed for good nutrition.	Eating meat is necessary for good nutrition
many jobs are provided by the meat industry.	Meat creates jobs and benefits economy
from an economic position exports are thriving and also meat is quite a large part of many american's diet and tradition.	The meat industry is important/thriving and/or exports/demand increasing
Livestock farming has a vast environmental footprint.	Meat consumption harms environment
using the flexitarian approach can offset some of the harm.	Flexitarians benefit environment
reducing meat consumption could hurt the economy by reducing jobs.	Less meat consumption could harm economy and cut jobs
eliminating them would hurt the economy and cause loss of jobs.	Less meat consumption could harm economy and cut jobs
the meat industry continues to thrive.	The meat industry is important/thriving and/or exports/demand increasing
it is also very beneficial for the economy and it creates a lot of jobs by producing and exporting meat.	Meat creates jobs and benefits economy
it a symbolic part of American culture that we integrate around several holidays.	Eating meat is part of culture/tradition
is also giving people jobs and helping the economy.	Meat creates jobs and benefits economy
we have to eat	People will or should still eat meat
still, Americans love meat and keep consuming it.	People will or should still eat meat
we are making money off the exporting of meat to other countries.	The meat industry is important/thriving and/or exports/demand increasing
it is an American tradition to eat meat products such as hot dogs and hamburgers and it would hurt our traditions and culture.	Eating meat is part of culture/tradition
reducing meat could hurt an important domestic industry.	Less meat consumption could harm economy and cut jobs
human body is health	Eating meat is necessary for good nutrition
only amount to 1/5 of the total greenhouse gas creation of humans; we need to investigate the other 4/5 further.	Outside of article's scope
modern diets still incorporate meat often.	People will or should still eat meat
it may be difficult for people to stop, because we have such strong cultural associations with a lot of meat eating.	Eating meat is part of culture/tradition
the rise of "flexitarians" could indicate that meat consumption may eventually trend downwards.	Flexitarian w/o connection to environment or jobs
nevertheless, people are eating  a lot of meat and the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is still striving	The meat industry is important/thriving and/or exports/demand increasing
if we used locally produced meat products the gases produced in the transportation of meat would be greatly reduced	Outside of article's scope
the meat industry is important and accounts for a large amount of jobs.	Meat creates jobs and benefits economy
its not the only thing harming the environment the pollution by cars, trucks, trains, and airplanes cause it also	Outside of article's scope
exports are increasing as a result of more countries integrating meat into their diets, and the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
some people like Flexitarians only eat meat occasionally, which in turn helps the environment more.	Flexitarians benefit environment
eating meat occasionally doesn't hurt our health.	People will or should still eat meat
does create jobs and has the meat industry thriving.	Meat creates jobs and benefits economy
the population's need is too great to be ignored.	People will or should still eat meat
decreasing the amounts of meat consumed could damage an important domestic industry since exports are increasing.	Less meat consumption could harm economy and cut jobs
it will also hurt the economy and the industry if consumption decreases.	Less meat consumption could harm economy and cut jobs
if we do away with eating meat, the economy will be drastically damaged.	Less meat consumption could harm economy and cut jobs
eating small amounts could be beneficial to our health.	Eating meat is necessary for good nutrition
Reducing meat consumption could harm the economy.	Less meat consumption could harm economy and cut jobs
the meat industry is also an important source of American jobs.	Meat creates jobs and benefits economy
raising, transporting, selling and exporting meat are major industries important to the economy of the nation.	Meat creates jobs and benefits economy
it also helps the economy through importing meat to different countries.	Meat creates jobs and benefits economy
reducing the market for meat consumption would take away jobs and harm the economy.	Less meat consumption could harm economy and cut jobs
meat exports are occurring which stabilize and provide jobs for Americans.	Meat creates jobs and benefits economy
we ship a lot of meats to other countries for consumption, so we're profitable.	The meat industry is important/thriving and/or exports/demand increasing
their is nothing to worry about because industry adapts to demand, Avocado orchids, mushroom farms, and veganic farming are on the up and up.	Outside of article's scope
reducing meat consumption could harm several of key American economic industries.	Less meat consumption could harm economy and cut jobs
if everyone stopped eating meat it could have a large impact on our economy as many people would lose their jobs.	Less meat consumption could harm economy and cut jobs
meat production is an integral part of the American economy and also exports are increasing.	Meat creates jobs and benefits economy
should be reduced to moderate intake.	Flexitarian w/o connection to environment or jobs
should be consumed in moderation.	Flexitarian w/o connection to environment or jobs
eliminating meat by Americans would be like giving up an essential part of their culture and traditions.	Eating meat is part of culture/tradition
is good for the economy.	Meat creates jobs and benefits economy
exports are also increasing as more countries integrate meat into their daily diets.	The meat industry is important/thriving and/or exports/demand increasing
it is a large part of tge American economy.	Meat creates jobs and benefits economy
it is an American tradition to eat meat.	Eating meat is part of culture/tradition
still are essential for humans to survive.	People will or should still eat meat
cutting down meat consumption could lead to job loss as well as hurt the economy.	Less meat consumption could harm economy and cut jobs
most of the beef produced domestically is eaten by Americans.	Outside of article's scope
meat consumption in the US and abroad is a thriving industry domestically.	The meat industry is important/thriving and/or exports/demand increasing
decreasing meat consumption could damage important domestic industry, hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption would damage an important domestic industry.	Less meat consumption could harm economy and cut jobs
livestock is an important industry in the U.S. and its reduction could significantly hurt the economy.	Less meat consumption could harm economy and cut jobs
eliminating meat from our diets would also eliminate meat industry jobs and harm our economy.	Less meat consumption could harm economy and cut jobs
the meat industry is thriving due to the demand.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry provides jobs for many people.	Meat creates jobs and benefits economy
the meat industry is thriving, with more and more meat being exported.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving and provides lots of jobs.	Meat creates jobs and benefits economy
reducing meat consumption could hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
eating meat is a part of our traditions that most people probably would never give up.	Eating meat is part of culture/tradition
animals are so tasty.	People will or should still eat meat
if we eat fish and meat in moderation we can cut down on those greenhouse gases.	Flexitarians benefit environment
meat is  vital and loaded with protein for our consumption	Eating meat is necessary for good nutrition
reducing this consumption could hurt the economy and take away jobs by disrupting the meat industry.	Less meat consumption could harm economy and cut jobs
they are helping the economy stay strong and vibrant.	Meat creates jobs and benefits economy
decreasing meat production could harm the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could harm the economy.	Less meat consumption could harm economy and cut jobs
giving many people jobs!	Meat creates jobs and benefits economy
being a flexitarian will help decrease harm to the environment.	Flexitarians benefit environment
for some Americans, eliminating meat would be like giving up an essential part of our culture and traditions	Plagiarism
reducing meat consumption could hurt the economy.	Less meat consumption could harm economy and cut jobs
reducing meat consumption will hurt the domestic industry leading to hurting the economy an taking away jobs.	Less meat consumption could harm economy and cut jobs
largely reducing meat consumption would greatly hurt the U.S. economy.	Less meat consumption could harm economy and cut jobs
our bodies have health needs that include consuming meat from time to time, which forces our hands to knowingly cause harm.	Eating meat is necessary for good nutrition
some people need to eat animal protein in order to maintain their health.	Eating meat is necessary for good nutrition
eliminating meat would be giving up a part of their culture.	Eating meat is part of culture/tradition
meat raised the way to was meant to be is heathy	Outside of article's scope
reducing meat consumption can hurt the economy and take away precious jobs.	Less meat consumption could harm economy and cut jobs
if eaten in moderation this could change.	Flexitarians benefit environment
its hurting the economy	Less meat consumption could harm economy and cut jobs
reducing or stopping meat consumption will have an adverse effect on economies and jobs.	Less meat consumption could harm economy and cut jobs
God gave us meat to eat after the flood as part of our nutritional needs	Eating meat is necessary for good nutrition
it is better to encourage more moderate meat consumption than try to ban eons old tradition of meat consumption.	Flexitarian w/o connection to environment or jobs
caring and raising the livestock produces jobs.	Meat creates jobs and benefits economy
its being destroyed by practically everything now so I wouldnt be too concerned.	Outside of article's scope
Americans view meat eating as part of a cultural expression and tradition.	Eating meat is part of culture/tradition
that industry creates many jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and provides many jobs.	Meat creates jobs and benefits economy
Raising animals and transporting meat creates almost one-fifth of the earth’s greenhouse gases.	Meat consumption harms environment
redusing meat consumption would cause damage to important domestic industry, hurt the economy, and reduce much needed jobs.	Less meat consumption could harm economy and cut jobs
almost half of the water used in the U.S. goes to raising livestock.	Meat consumption harms environment
it's still possible to consume meat in moderation	Flexitarian w/o connection to environment or jobs
meat consumed in moderation can still be sustainable.	Flexitarians benefit environment
some countries culture are heavily influenced by the consumption of meat	Eating meat is part of culture/tradition
some consumers have opted for other options such as becoming flexitarians.	Flexitarian w/o connection to environment or jobs
reducing consumption could take away precious jobs and hurt the economy	Less meat consumption could harm economy and cut jobs
CUTTING BACK COULD HURT THE ECONOMY AND THE INDUSTRY AS A WHOLE.	Less meat consumption could harm economy and cut jobs
I still want to eat meat	People will or should still eat meat
lowering the consumption levels to a healthy level can ween the environment concernand impact	Flexitarians benefit environment
the meat industry is thriving and allowing growth of the domestic industry and more importantly domestic jobs to support our own economy.	Meat creates jobs and benefits economy
the meat business is thriving	The meat industry is important/thriving and/or exports/demand increasing
it is necessary to uphold the American culture of meat consumption as well as sustaining the domestic meat industries	The meat industry is important/thriving and/or exports/demand increasing
most people connect it with cultural traditions.	Eating meat is part of culture/tradition
if you took away eating meat, it would harm an industry and take away jobs from people.	Less meat consumption could harm economy and cut jobs
meat production is a significant part of the U.S. economy.	Meat creates jobs and benefits economy
eliminating all meat consumption would likely harm the economy.	Less meat consumption could harm economy and cut jobs
they create  and contribute to the over all domestic industry and economy.	Meat creates jobs and benefits economy
reducing meat could damage  an important domestic industry.	Less meat consumption could harm economy and cut jobs
eliminating meat would be like giving up an essential part of our culture.	Plagiarism
the domestic industry thrives from it.	The meat industry is important/thriving and/or exports/demand increasing
removing meat entirely could harm an important economic sector.	Less meat consumption could harm economy and cut jobs
e meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
being a flexitarian is also an option that provides some relief but is not as drastic of a dietary change.	Flexitarians benefit environment
taking away jobs	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage the economy.	Less meat consumption could harm economy and cut jobs
eating meat and fish in moderation can be healthy and responsible.	Flexitarians benefit environment
for Americans giving up meat would be like giving up an essential part of their culture	Eating meat is part of culture/tradition
the meat industry is crucial to the world's economy.	Meat creates jobs and benefits economy
getting rid of meat entirely could be hurting a vital economic sector.	Less meat consumption could harm economy and cut jobs
at the same time meat industry is a thriving industry that boost economy by providing job opportunities	Meat creates jobs and benefits economy
removing it entirely would also greatly damage local economy.	Less meat consumption could harm economy and cut jobs
the meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
they involve waste of large amounts of water.	Meat consumption harms environment
the loss of jobs from the livestock production sector which could result as a reduction/elimination of meat consumption, might result in a major economic crisis.	Less meat consumption could harm economy and cut jobs
Americans feel that it is an important part of their culture.	Eating meat is part of culture/tradition
meat is a delicious part of American culture and a good source of protein.	People will or should still eat meat
many Americans find meat as a large part of their culture.	Eating meat is part of culture/tradition
people are reducing their meat consumption	Flexitarian w/o connection to environment or jobs
is an important part of domestic economy.	Meat creates jobs and benefits economy
we need it for jobs.	Meat creates jobs and benefits economy
reducing meat production in a thriving industry could hurt the economy and cause job losses.	Less meat consumption could harm economy and cut jobs
helps the economy by creating lucrative jobs.	Meat creates jobs and benefits economy
the meat industry is doing very well and limiting consumption could very well hurt our economy.	Less meat consumption could harm economy and cut jobs
meat is apart of American tradition.	Eating meat is part of culture/tradition
are supporting the economy, especially as the world incorporates more meat in their diets.	Meat creates jobs and benefits economy
it creates many jobs and money.	Meat creates jobs and benefits economy
the meat industry continues to thrive as more and more meat is consumed.	The meat industry is important/thriving and/or exports/demand increasing
eating meats is an American tradition.	Eating meat is part of culture/tradition
the meat industry is important economically, and some believe that responsible meat consumption is acceptable as a small part of a mostly plant-based diet.	Meat creates jobs and benefits economy
people are set in their ways and don’t want to change their habits.	People will or should still eat meat
cattle farmers and others do not believe that to be true.	Outside of article's scope
some people choose another option, "Flexitarians” are vegetarians who eat meat occasionally.	Flexitarian w/o connection to environment or jobs
exports are also increasing as more countries integrate meat intotheir daily lives.	The meat industry is important/thriving and/or exports/demand increasing
some vegetarians have opted to become "Flexitarians" who focus on plant-based consumption with occasionally responsible meat eating.	Flexitarians benefit environment
the meat house industry continues to thrive.	The meat industry is important/thriving and/or exports/demand increasing
our meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
it is an important part of the economy	Meat creates jobs and benefits economy
is an important domestic industry that gives many jobs and helps the economy thrive.	Meat creates jobs and benefits economy
the economy is strengthened by the consumption of meat.	Meat creates jobs and benefits economy
Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
moving to a 'flexitarian' society to curtail some of the damage being done.	Flexitarians benefit environment
the meat industry is thriving and reducing meat consumption could damage domestic industry	Less meat consumption could harm economy and cut jobs
it is also part of American industry and economy which means that it helps support jobs	Meat creates jobs and benefits economy
it is a thriving industry and the economy would suffer substantially with all the jobs lost if Americans no longer consumed meat.	Less meat consumption could harm economy and cut jobs
it is an important domestic industry	The meat industry is important/thriving and/or exports/demand increasing
people are part of the environment and despite assertions to the contrary it is a natural part of our biological makeup to consume meat and has been for tens of thousands of years.	People will or should still eat meat
it benefit domestic industry, economy and precious jobs	Meat creates jobs and benefits economy
reducing meat consumption could damage an important domestic industry, hurt the economy, and take away jobs.	Less meat consumption could harm economy and cut jobs
it tastes so good to so many people.	People will or should still eat meat
stopping this would cause great problem in the enconomy and loss of jobs.	Less meat consumption could harm economy and cut jobs
As a result, the meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
the meat industry provides many jobs important to the American economy.	Meat creates jobs and benefits economy
cars, trucks, trains, and airplanes produce more green house gases.	Outside of article's scope
you can still consume it in moderation along with a more plant-based diet.	Flexitarian w/o connection to environment or jobs
are helping the economy.	Meat creates jobs and benefits economy
Raising animals and transporting meat creates almost one-fifth of the earth’s greenhouse gases	Meat consumption harms environment
reducing the amount of meat that we eat could harm the economy.	Less meat consumption could harm economy and cut jobs
they are benefiting the global economy.	Meat creates jobs and benefits economy
meat consumption is delicious and awesome.	People will or should still eat meat
there are some flexitarians who use a mostly plant based diet with some fish and chicken.	Flexitarian w/o connection to environment or jobs
the consequences can be reduced if people choose to eat less meat.	Flexitarians benefit environment
eliminating meat would be like giving up an essential part of our culture and traditions	Plagiarism
one fifth of the earths greenhouse gasses are created by raising domestic animals for food.	Meat consumption harms environment
meat is a healthy part of an average diet.	Eating meat is necessary for good nutrition
there are ways to produce meat in the lab This would make meat consumption viable.	Outside of article's scope
can be eaten in moderation.	Flexitarian w/o connection to environment or jobs
eliminating consumption of meat would hurt the economy and take away many meat-related jobs.	Less meat consumption could harm economy and cut jobs
exports are increasing as more countries integrate meat into their daily diets so the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
Reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs	Less meat consumption could harm economy and cut jobs
stopping this could hurt the economy taking away jobs.	Less meat consumption could harm economy and cut jobs
reducing meat consumption could damage an important domestic industry, hurting the economy and taking away jobs.	Less meat consumption could harm economy and cut jobs
some people are choosing the flexitarian option	Flexitarian w/o connection to environment or jobs
reduction in meat consumption would harm a large industry and potentially hurt individuals and the economy when jobs are lost.	Less meat consumption could harm economy and cut jobs
reducing the meat industry could harm the economy taking away jobs.	Less meat consumption could harm economy and cut jobs
are an essential part of our culture and traditions.	Plagiarism
meat produced domestically can be exported and help the economy.	Meat creates jobs and benefits economy
they are part of American tradition, and also create jobs.	Meat creates jobs and benefits economy
the industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
there are responsible ways of doing it.	Outside of article's scope
they are vital to the domestic economy.	Meat creates jobs and benefits economy
if eaten responsibly and in moderation, meat can be a valuable part of a regular diet.	Flexitarians benefit environment
it is a difficult situation because stopping the meat industry would harm the economy as many parts of the world are also adopting meat into their diets.	Less meat consumption could harm economy and cut jobs
it may mess the enviormen up if stopped all at once.	Outside of article's scope
some people called flexitarians are opting to eat meat in moderation	Flexitarian w/o connection to environment or jobs
it is an important domestic industry and provides jobs.	Meat creates jobs and benefits economy
some meat is important in a healthy diet.	Eating meat is necessary for good nutrition
it was really not bad	Outside of article's scope
reducing it would hurt the economy and take away jobs.	Less meat consumption could harm economy and cut jobs
so many people in America eat meat and it is like part of our culture.	Eating meat is part of culture/tradition
reducing meat consumption could damage an enormous industry and cost jobs.	Less meat consumption could harm economy and cut jobs
the meat industry is a major provider of jobs for the economy.	Meat creates jobs and benefits economy
if we cut down on meat consumption, we are taking away many jobs that Americans rely on.	Less meat consumption could harm economy and cut jobs
for Americans eating meat is considered tradition.	Eating meat is part of culture/tradition
taking away the meat industry would be damaging to the economy and the job market.	Less meat consumption could harm economy and cut jobs
slowing down or stopping would hurt the meat market and national economy.	Less meat consumption could harm economy and cut jobs
it is an essential part of American culture and tradition.	Eating meat is part of culture/tradition
the meat industry also creates good jobs.	Meat creates jobs and benefits economy
we still continue to eat them.	People will or should still eat meat
it provides a lot of jobs for people.	Meat creates jobs and benefits economy
protein is essential for your diet.	Eating meat is necessary for good nutrition
still remain a large and growing part of many cultures' diets around the world	Eating meat is part of culture/tradition
there are safer options.	Flexitarian w/o connection to environment or jobs
we still dont care about the environment.	Outside of article's scope
we still keep going on.	People will or should still eat meat
what harm is actually being done.	Outside of article's scope
people are now turning flexitarians by consumin vegetarian diet and taking meat occasionally.	Flexitarian w/o connection to environment or jobs
it is a symbolic part of the U.S. culture and traditions.	Eating meat is part of culture/tradition
to much pollution	Meat consumption harms environment
many parts of USA tradition is centered around meat!	Eating meat is part of culture/tradition
meat is a traditional staple in so much of the world.	Eating meat is part of culture/tradition
without it many people will lose their jobs creating a poor economy that just trickles down to the rest of the population, ie. stores closing (people not having the money to buy anything but essentials, job loss, etc.	Less meat consumption could harm economy and cut jobs
there is concern that reducing meat production could harm the economy.	Less meat consumption could harm economy and cut jobs
many people see eating meat as an integral part of their culture heritage.	Eating meat is part of culture/tradition
it provides many jobs and is ingrained in our culture.	Meat creates jobs and benefits economy
the meat is more likely food for many  peoples	People will or should still eat meat
eating meat is part of the American culture.	Eating meat is part of culture/tradition
meat consumption is an American tradition and part of the culture.	Eating meat is part of culture/tradition
if ways are changed by eating less or moderating consumption we can ease the harm.	Flexitarians benefit environment
meat consumption has created an industry where it plays a role in the economy and jobs creation.	Meat creates jobs and benefits economy
people does it anyways.	People will or should still eat meat
helping the economy as more and more countries adopt meat eating.	Meat creates jobs and benefits economy
some people feel like giving up meat would be like giving up our culture and traditions.	Eating meat is part of culture/tradition
large, concentrated crop farms also use lots of water and harm the environment.	Meat consumption harms environment
some people feel that tradition is more important than the continued health of the planet.	Eating meat is part of culture/tradition
it is also providing a ton of jobs in the domestic industry.	Meat creates jobs and benefits economy
