the meat industry is thriving right now.	The meat industry is important/thriving and/or exports/demand increasing
it is also helping the economy due to increasing exports to an increasing number of other countries.	Meat creates jobs and benefits economy
meat is also important for our economy because it represents a large part of exports and domestic trade.	Meat creates jobs and benefits economy
the industry as a whole is thriving.	The meat industry is important/thriving and/or exports/demand increasing
the industry is growing as more countries consume and transport meat, so reducing meat intake could hurt the economy.	Less meat consumption could harm economy and cut jobs
is fueling a thriving meat industry.	The meat industry is important/thriving and/or exports/demand increasing
it is normal for people to eat meat.	People will or should still eat meat
it is helping the economy.	Meat creates jobs and benefits economy
is still needed for larger buisneses	Irrelevant facts from article
the meat industry is a thriving staple for the U.S. economy.	Meat creates jobs and benefits economy
meat is one essential component for a well-balanced meal.	Eating meat is necessary for good nutrition
it is creating jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and providing jobs for a number of Americans each year.	Meat creates jobs and benefits economy
there is an option between never eating meat again and continuing at the current consumption rates.	Flexitarian w/o connection to environment or jobs
it is also very beneficial for the economy and it creates a lot of jobs by producing and exporting meat.	Meat creates jobs and benefits economy
is also giving people jobs and helping the economy.	Meat creates jobs and benefits economy
it is an American tradition to eat meat products such as hot dogs and hamburgers and it would hurt our traditions and culture.	Eating meat is part of culture/tradition
human body is health	Eating meat is necessary for good nutrition
the meat industry is still striving	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is important and accounts for a large amount of jobs.	Meat creates jobs and benefits economy
the population's need is too great to be ignored.	People will or should still eat meat
the meat industry is also an important source of American jobs.	Meat creates jobs and benefits economy
their is nothing to worry about because industry adapts to demand, Avocado orchids, mushroom farms, and veganic farming are on the up and up.	Outside of article's scope
meat production is an integral part of the American economy and also exports are increasing.	Meat creates jobs and benefits economy
is good for the economy.	Meat creates jobs and benefits economy
it is a large part of tge American economy.	Meat creates jobs and benefits economy
it is an American tradition to eat meat.	Eating meat is part of culture/tradition
meat consumption in the US and abroad is a thriving industry domestically.	The meat industry is important/thriving and/or exports/demand increasing
livestock is an important industry in the U.S. and its reduction could significantly hurt the economy.	Less meat consumption could harm economy and cut jobs
the meat industry is thriving due to the demand.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving, with more and more meat being exported.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving and provides lots of jobs.	Meat creates jobs and benefits economy
meat is  vital and loaded with protein for our consumption	Eating meat is necessary for good nutrition
it is better to encourage more moderate meat consumption than try to ban eons old tradition of meat consumption.	Flexitarian w/o connection to environment or jobs
the meat industry is thriving and provides many jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and allowing growth of the domestic industry and more importantly domestic jobs to support our own economy.	Meat creates jobs and benefits economy
the meat business is thriving	The meat industry is important/thriving and/or exports/demand increasing
it is necessary to uphold the American culture of meat consumption as well as sustaining the domestic meat industries	The meat industry is important/thriving and/or exports/demand increasing
meat production is a significant part of the U.S. economy.	Meat creates jobs and benefits economy
e meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is crucial to the world's economy.	Meat creates jobs and benefits economy
at the same time meat industry is a thriving industry that boost economy by providing job opportunities	Meat creates jobs and benefits economy
the meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
meat is a delicious part of American culture and a good source of protein.	People will or should still eat meat
is an important part of domestic economy.	Meat creates jobs and benefits economy
the meat industry is doing very well and limiting consumption could very well hurt our economy.	Less meat consumption could harm economy and cut jobs
meat is apart of American tradition.	Eating meat is part of culture/tradition
the meat industry is important economically, and some believe that responsible meat consumption is acceptable as a small part of a mostly plant-based diet.	Meat creates jobs and benefits economy
our meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
it is an important part of the economy	Meat creates jobs and benefits economy
is an important domestic industry that gives many jobs and helps the economy thrive.	Meat creates jobs and benefits economy
the economy is strengthened by the consumption of meat.	Meat creates jobs and benefits economy
the meat industry is thriving and reducing meat consumption could damage domestic industry	Less meat consumption could harm economy and cut jobs
it is also part of American industry and economy which means that it helps support jobs	Meat creates jobs and benefits economy
it is a thriving industry and the economy would suffer substantially with all the jobs lost if Americans no longer consumed meat.	Less meat consumption could harm economy and cut jobs
it is an important domestic industry	The meat industry is important/thriving and/or exports/demand increasing
As a result, the meat industry is thriving	The meat industry is important/thriving and/or exports/demand increasing
meat consumption is delicious and awesome.	People will or should still eat meat
meat is a healthy part of an average diet.	Eating meat is necessary for good nutrition
the industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
it is a difficult situation because stopping the meat industry would harm the economy as many parts of the world are also adopting meat into their diets.	Less meat consumption could harm economy and cut jobs
it is an important domestic industry and provides jobs.	Meat creates jobs and benefits economy
some meat is important in a healthy diet.	Eating meat is necessary for good nutrition
the meat industry is a major provider of jobs for the economy.	Meat creates jobs and benefits economy
it is an essential part of American culture and tradition.	Eating meat is part of culture/tradition
protein is essential for your diet.	Eating meat is necessary for good nutrition
what harm is actually being done.	Outside of article's scope
it is a symbolic part of the U.S. culture and traditions.	Eating meat is part of culture/tradition
many parts of USA tradition is centered around meat!	Eating meat is part of culture/tradition
meat is a traditional staple in so much of the world.	Eating meat is part of culture/tradition
there is concern that reducing meat production could harm the economy.	Less meat consumption could harm economy and cut jobs
the meat is more likely food for many  peoples	People will or should still eat meat
meat consumption is an American tradition and part of the culture.	Eating meat is part of culture/tradition
some people feel that tradition is more important than the continued health of the planet.	Eating meat is part of culture/tradition
it is also providing a ton of jobs in the domestic industry.	Meat creates jobs and benefits economy
it is only 1/5 of the total greenhouse gasses contribution.	Irrelevant facts from article
it is also boosting the economy and providing many jobs.	Meat creates jobs and benefits economy
meat is an essential part of our culture	Eating meat is part of culture/tradition
it is our right to eat what we want.	Outside of article's scope
the meat industry is thriving because of American diets and exports.	The meat industry is important/thriving and/or exports/demand increasing
in america it is the part of culture and traditions	Eating meat is part of culture/tradition
it is a part of everyday lives and tradition.	Eating meat is part of culture/tradition
it is helping Americans knowing that there is an industry for meat consumption.	Meat creates jobs and benefits economy
it is needed for an appropriate and healthy diet.	Eating meat is necessary for good nutrition
it is also helping the economics of the world due to more people consuming meat world wide.	Meat creates jobs and benefits economy
the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
it is helping the economy by providing more jobs and exporting it to other countries that are starting to add meat into their daily diets.	Meat creates jobs and benefits economy
As a result, the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is booming in America, and creating great economic growth.	Meat creates jobs and benefits economy
it is not as bad if you eat in moderation.	Flexitarians benefit environment
claims of how much damage is being done are exaggerated because climate change is a natural part of how the changes over time.	Outside of article's scope
meat is a staple in our American diets and has become an outsourced commodity in other countries too, causing a uptick in market capitalization.	Eating meat is part of culture/tradition
the meat industry is thriving and reducing consumption could hurt the economy and take away jobs from those in that industry.	Less meat consumption could harm economy and cut jobs
meat is a much loved food all around the globe.	People will or should still eat meat
the meat industry is thriving because of it.	The meat industry is important/thriving and/or exports/demand increasing
CAN BE HEALTH FOR SOME PEOPLE	Eating meat is necessary for good nutrition
it is a large economic drive for a lot of workers and families.	Meat creates jobs and benefits economy
is helpful to the economy in the jobs it provides.	Meat creates jobs and benefits economy
the meat industry is thriving and to cease would cause people to lose their jobs.	Less meat consumption could harm economy and cut jobs
the meat industry is making more money thereby creating more jobs.	Meat creates jobs and benefits economy
the meat industry is very important the economy.	Meat creates jobs and benefits economy
the meat industry is a thriving market and taking that away would ruin a lot of jobs.	Less meat consumption could harm economy and cut jobs
the industry is thriving and reducing consumption would hurt the economy.	Less meat consumption could harm economy and cut jobs
livestock production is also a boon to our economy.	Meat creates jobs and benefits economy
it is a tradition to eat meat.	Eating meat is part of culture/tradition
it is important to make sure animal populations are kept under control.	Outside of article's scope
meat is a very important part of American culture, diet, and tradition.	Eating meat is part of culture/tradition
the meat industry is a dominating force in the American domestic market.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is an important part of our economy.	Meat creates jobs and benefits economy
meat is an irreplaceable part of most American diets	Eating meat is necessary for good nutrition
the meat industry is still thriving because even if American's slow down on eating meat, the foreign world is ramping their numbers up.	The meat industry is important/thriving and/or exports/demand increasing
meat production is thriving.	The meat industry is important/thriving and/or exports/demand increasing
meat is also an important part of many cultures.	Eating meat is part of culture/tradition
the meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
meat is an important part of anyone's diet.	People will or should still eat meat
the domestic meat industry is an important part of the economy that supplies a lot of jobs.	Meat creates jobs and benefits economy
the meat industry is rising  reducing  could damage an important position in the infrastructure hurting industry  economy and loss of precious jobs.	Less meat consumption could harm economy and cut jobs
the industry is booming and is a vital part of the economy.	Meat creates jobs and benefits economy
it is a boon to domestic industry, helping the economy and adding precious jobs.	Meat creates jobs and benefits economy
it is an american tradition.	Eating meat is part of culture/tradition
there is a large likelihood that the vast tracks of farmland needed for grazing animals would not be left empty, there would be another, perhaps more harmful to the environment industry to use the land and resources.	Outside of article's scope
the economy behind meat production is booming.	Meat creates jobs and benefits economy
the meat industry is thriving because now people around the world are integrating meats into their daily diets.	The meat industry is important/thriving and/or exports/demand increasing
meat consumption is an integral part of American social and business tradition.	Eating meat is part of culture/tradition
it is also a large part of the American economy.	Meat creates jobs and benefits economy
it is also an intricate part of American culture and it is steeped in our traditions.	Eating meat is part of culture/tradition
the meat industry is thriving and exports are increasing.	The meat industry is important/thriving and/or exports/demand increasing
meat consumption is on the rise with more and more countries increasing their meat consumption.	The meat industry is important/thriving and/or exports/demand increasing
some people choose to be flexitarians	Flexitarian w/o connection to environment or jobs
it is also good for the economy.	Meat creates jobs and benefits economy
America's economy is sustained because of meat exports.	Meat creates jobs and benefits economy
the meat industry is also providing many jobs.	Meat creates jobs and benefits economy
the meat industry is thriving and therefore reducing meat consumption could damage the economy.	Less meat consumption could harm economy and cut jobs
the industry is a large part of the American economy.	Meat creates jobs and benefits economy
it is a thriving industry and a stable part of the american diet	The meat industry is important/thriving and/or exports/demand increasing
it is helping the economy because of exports to other countries.	Meat creates jobs and benefits economy
the demand is increasing due to increased levels of consumption outside the United States.	The meat industry is important/thriving and/or exports/demand increasing
It is a booming economy furnishing many jobs.	Meat creates jobs and benefits economy
the industry is thriving due to increased exports and new jobs.	The meat industry is important/thriving and/or exports/demand increasing
the beef industry is thriving and without it, many people would lose their jobs.	Less meat consumption could harm economy and cut jobs
it is a booming industry both domestically and internationally.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving and growing, even internationally.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving due to more countries integrating meat into their diets.	The meat industry is important/thriving and/or exports/demand increasing
the same is also providing jobs and improving the economy.	Meat creates jobs and benefits economy
the meat industry is thriving and produces jobs while helping the economy.	Meat creates jobs and benefits economy
the meat industry is growing and becoming more global, providing jobs and improving the economy.	Meat creates jobs and benefits economy
it is good for the economy and jobs.	Meat creates jobs and benefits economy
the meat industry is thriving, and as a result the consumption of meat has lead to a thriving industry and jobs.	Meat creates jobs and benefits economy
the meat industry is thriving therefore reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
the meat industry is thriving and accounts for many jobs, as well as several pivotal culinary pieces of American culture.	Meat creates jobs and benefits economy
the meat industry is an important part of the economy, and taking it away entirely would be a threat to the economy, and would take away jobs.	Less meat consumption could harm economy and cut jobs
meat consumption is part of American culture and tradition.	Eating meat is part of culture/tradition
the meat industry is thriving, reducing meat consumption could damage an important domestic industry, hurting the economy and taking away precious jobs.	Less meat consumption could harm economy and cut jobs
is a large, profitable domestic industry.	The meat industry is important/thriving and/or exports/demand increasing
meat is also a source of the U.S. economy.	Meat creates jobs and benefits economy
the industry is good for the economy.	Meat creates jobs and benefits economy
is helping the meat industry thrive with an increase in meat exports.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is thriving and reducing meat consumption would hurt the economy and lose jobs.	Less meat consumption could harm economy and cut jobs
it is giving people in the meat industry more jobs.	Meat creates jobs and benefits economy
meat production is vital for US economy since US consumes consumes a lot of meat domestically and exports the meat abroad.	Meat creates jobs and benefits economy
it is part of the culture of the people.	Eating meat is part of culture/tradition
the meat industry is thriving domestically and abroad as exports increase and more countries integrate meat into their daily diets than before.	The meat industry is important/thriving and/or exports/demand increasing
meat is to delicious to give up.	People will or should still eat meat
it is also a vital part of the U.S. economy, so you have to be careful if you want to reduce its impact.	Meat creates jobs and benefits economy
some would say that human effect on the environment in any way is minimal.	Outside of article's scope
our water supply is in reality adequate to raise livestock so that we can eat meat.	Outside of article's scope
it is an essential part of our culture.	Eating meat is part of culture/tradition
it is essential for humans to have protein in their diet to be healthy	Eating meat is necessary for good nutrition
it is helping our economy tremendously.	Meat creates jobs and benefits economy
it is part of our culture	Eating meat is part of culture/tradition
meat consumption is an integral part of human diet	Eating meat is necessary for good nutrition
it is part of the american gastronomy and will be very dificult to eliminate it comsuption	Eating meat is necessary for good nutrition
meat is a great source of protein and can aid in our general health.	Eating meat is necessary for good nutrition
it is producing Jobs for Americans.	Meat creates jobs and benefits economy
there is time to turn it around	Change without mentioning consumption
meat is tasty and people will pay to eat it - economies rely on it.	The meat industry is important/thriving and/or exports/demand increasing
it is a money making domestic industry for the US.	The meat industry is important/thriving and/or exports/demand increasing
it is still needed so we need to find a better way for us to produce the meat we need.	Change without mentioning consumption
our country's economy is becoming increasingly dependent on exports to other countries where meat consumption has increased.	Meat creates jobs and benefits economy
is important in the domestic industry.	The meat industry is important/thriving and/or exports/demand increasing
it is a booming sector of the economy.	Meat creates jobs and benefits economy
meat consumption is a large part of American life, especially during periods of celebration.	Eating meat is part of culture/tradition
the meat industry is a vital part of our economy.	Meat creates jobs and benefits economy
is also creating a healthy economy.	Meat creates jobs and benefits economy
there is a way for Americans to still eat meat while reducing the environmental impact of their dietary choices.	Flexitarians benefit environment
protein is good for the body.	Eating meat is necessary for good nutrition
meat production is good for the economy and is an integral part of many people's lifestyle.	Meat creates jobs and benefits economy
it is an important domestic industry and provides jobs to many people.	Meat creates jobs and benefits economy
it is helping our economy.	Meat creates jobs and benefits economy
the meat industry is thriving being that most of the beef is eaten by Americans and the meat exports to other countries have increased.	The meat industry is important/thriving and/or exports/demand increasing
it is important to the American economy.	Meat creates jobs and benefits economy
meat consumption is an important & natural part of human diets worldwide.	People will or should still eat meat
meat is a large economic beneficiary.	Meat creates jobs and benefits economy
the  meat industry is thriving.	The meat industry is important/thriving and/or exports/demand increasing
everyone is eating it.	People will or should still eat meat
the meat industry is thriving and provides many jobs.	Meat creates jobs and benefits economy
more meat is being brought outside of the US as there is a large presence of it being made and consumed in the United States.	The meat industry is important/thriving and/or exports/demand increasing
due to exports, the meat industry is prospering and creating many new jobs.	Meat creates jobs and benefits economy
meat is a staple around many U.S. holidays and traditions.	Eating meat is part of culture/tradition
the economy is doing quite well in this sector.	Meat creates jobs and benefits economy
meat industry is thriving and giving jobs to many people.	Meat creates jobs and benefits economy
but an alternative is to eat meat on occasion and eat fish and plants more frequently.	Flexitarian w/o connection to environment or jobs
a diet with at least occasional meat consumption is healthier than not ever eating meat.	Flexitarian w/o connection to environment or jobs
the meat industry is a powerful world economy.	Meat creates jobs and benefits economy
the meat industry is also a large part of the U.S. economy.	Meat creates jobs and benefits economy
meat consumption, in moderation, is healthy for people's bodies.	Flexitarian w/o connection to environment or jobs
because the industry is so large and supports so many workers, any reduction of meat consumption could have negative effects on the economy through the loss of wages.	Less meat consumption could harm economy and cut jobs
is also employing thousands of people in the livestock and agricultural field.	Meat creates jobs and benefits economy
it is also driving the economy.	Meat creates jobs and benefits economy
is needed in the daily life.	People will or should still eat meat
meat is an essential part of the American culture and would be nearly impossible to give up entirely.	Eating meat is part of culture/tradition
that is disputable.	Outside of article's scope
it wouldn't be economical to reduce meat consumption because it might hurt the country's economy.	Less meat consumption could harm economy and cut jobs
the meat industry is still thriving.	The meat industry is important/thriving and/or exports/demand increasing
the meat industry is important to the economy.	Meat creates jobs and benefits economy
meat consumption is a large industry with a huge economic impact.	Meat creates jobs and benefits economy
it is providing jobs	Meat creates jobs and benefits economy
moderate meat consumption can be healthy and doing away with meat production would cause the loss of many jobs	Less meat consumption could harm economy and cut jobs
the consequences can be reduced if people choose to eat less meat.	Flexitarians benefit environment
can be eaten in moderation.	Flexitarian w/o connection to environment or jobs
consumption of meat and fish can be healthy and responsible if done in moderation.	Flexitarians benefit environment
in moderation meat consumption can still be healthy and responsible.	Flexitarians benefit environment
meat and fish can be healthy and responsible choices if consumed in moderation.	Plagiarism
can be healthy if consumed in moderatopm	Plagiarism
meat and fish can be healthy and responsible choices if consumed in moderation.	Plagiarism
that meat and fish can be healthy and responsible choices if consumed in moderation.	Plagiarism
, can be beneficial for the human body, in terms of consuming proteins.	Eating meat is necessary for good nutrition
meat and fish can be healthy and responsible choices if consumed in moderation.	Plagiarism
it can be healthy for your diet	Eating meat is necessary for good nutrition
they can be improved by simple changes.	Change without mentioning consumption
this can be mitigated by cutting back on meat consumption per capita.	Flexitarians benefit environment
meat can be used as a responsible choice.	Flexitarian w/o connection to environment or jobs
it can be a healthy option if consumed in moderation.	Flexitarian w/o connection to environment or jobs
can be eaten in moderation.	Flexitarian w/o connection to environment or jobs
it can be healthy and responsible choice if consumed in moderation.	Plagiarism
this could be reduced if people ate more vegetables instead of meat.	Flexitarians benefit environment
LIMITING CONSUMPTION COULD BE ECONOMINCALLY HARMFUL AND CAUSE LOSS OF EMPLOYMENT WITHIN THE INDUSTRY.	Less meat consumption could harm economy and cut jobs
these issues could be controlled by better logistics of  transport of meat products, or keeping farms local to supply their nearby residents only.	Outside of article's scope
it could be resolved in a substainable way if the practices are done correctly	Change without mentioning consumption
it may be difficult for people to stop, because we have such strong cultural associations with a lot of meat eating.	Eating meat is part of culture/tradition
there may be a negative economic impact to reducing meat consumption and also exporting meats as part of our international trade economy.	Less meat consumption could harm economy and cut jobs
it may be an essential process in order to keep our economy thriving.	Meat creates jobs and benefits economy
some believe it may not be such a bad thing if consumed in moderation.	Flexitarian w/o connection to environment or jobs
small amounts occasionally may be OK.	Flexitarian w/o connection to environment or jobs
many Americans might be hesitant to reduce their amount of meat consumed because of cultural expectations around holidays and certain foods.	Eating meat is part of culture/tradition
a solution might be to greatly reduce the amount of meat in the average American diet.	Flexitarians benefit environment
should be reduced to moderate intake.	Flexitarian w/o connection to environment or jobs
should be consumed in moderation.	Flexitarian w/o connection to environment or jobs
the economy would be hurt by stopping meat production because it provides a lot of jobs.	Less meat consumption could harm economy and cut jobs
